Chuboe_Offer_ID[Value],Chuboe_MPN,Chuboe_MFR_ID[Value],Chuboe_MFR_Text,Qty,Chuboe_Lead_Time,Chuboe_Package_Desc,C_Country_ID[Name],Chuboe_Date_Code,C_Currency_ID[ISO_Code],Description,IsActive,Chuboe_MPN_Clean,Chuboe_CPC,PriceEntered,Chuboe_MOQ,Chuboe_SPQ
,E07-900M10S,,EBYTE,112,,,,,,,,,,,,
,"PMEG6010CEH,115",,Nexperia,873,,,,,,,,,,,,
,ABS10TR,,SMC,282,,,,,,,,,,,,
,C1206C392J1GACTU,,Kemet Electronics Corp,545,,,,,,,,,,,,
,ERJ-3EKF40R2V,,Panasonic,20635,,,,,,,,,,,,
,NC3MBH1,,NEUTRIK,44,,,,,,,,,,,,
,ECS-250-18-33-AEN-TR,,ECS,444,,,,,,,,,,,,
,SN75LVCP600SDSKT,,Texas Instruments,56,,,,,,,,,,,,
,395021006,,Molex LLC,149,,,,,,,,,,,,
,BLM31KN471SH1L,,Murata,767,,,,,,,,,,,,
,CL31A476MPHNNNE,,Samsung,600,,,,,,,,,,,,
,MCP16312-E/MS,,Microchip Technology Inc,80,,,,,,,,,,,,
,CKCL44X7R1E103M085AA,,Yageo,567,,,,,,,,,,,,
,MLZ2012M3R3ATD69,,TDK Corp,833,,,,,,,,,,,,
,471554001,,Molex LLC,15,,,,,,,,,,,,
,IRLML0030TRPBF,,Infineon,555,,,,,,,,,,,,
,03450101H,,Littelfuse Inc,57,,,,,,,,,,,,
,885012206076,,Wuerth Elektronik,2338,,,,,,,,,,,,
,THVD8000DDFR,,Texas Instruments,15,,,,,,,,,,,,
,BAT54WS-7-F,,DIODESINC,1891,,,,,,,,,,,,
,1N4002-TP,,MICRO-COMMERCIAL,4760,,,,,,,,,,,,
,MBR0580S1-7,,Diodes Inc,3064,,,,,,,,,,,,
,TAS5727PHPR,,Texas Instruments,24,,,,,,,,,,,,
,TAS5825MRHBR,,Texas Instruments,62,,,,,,,,,,,,
,12077628,,DELPHI,2511,,,,,,,,,,,,
,SBH11-PBPC-D05-RA-BK,,SULLINS,288,,,,,,,,,,,,
,434123025826,,Wuerth Elektronik,189,,,,,,,,,,,,
,ESP32-P4NRW32,,ESPRESSIF,232,,,,,,,,,,,,
,1935857,,PHOENIX,38,,,,,,,,,,,,
,L78L33ACD13TR,,ST MICRO,1311,,,,,,,,,,,,
,RL1220T-R050-G,,SUSUMU,1781,,,,,,,,,,,,
,HV732BTTD1004D,,KOA/SPEER,763,,,,,,,,,,,,
,2029056-4,,TE CONNECT,200,,,,,,,,,,,,
,BD-C514RO,,BRIGHTLED,237,,,,,,,,,,,,
,83100000005,,Littelfuse Inc,65,,,,,,,,,,,,
,RT0603BRD07576RL,,Yageo,1660,,,,,,,,,,,,
,M24256-BRMN6TP,,ST MICRO,217,,,,,,,,,,,,
,TMK316AB7106KLHT,,TAIYO YUDEN,1021,,,,,,,,,,,,
,885012208019,,Wuerth Elektronik,781,,,,,,,,,,,,
,SJ1-3535NG-BE,,CUI,104,,,,,,,,,,,,
,100DP4T8B13M2REH,,E-SWITCH,16,,,,,,,,,,,,
,VLS6045EX-3R3N,,TDK Corp,32,,,,,,,,,,,,
,UVR1H331MPD1TD,,NICHICON,342,,,,,,,,,,,,
,C1608X7S0J475K080AC,,TDK Corp,887,,,,,,,,,,,,
,ERA-3AEB7872V,,Panasonic,898,,,,,,,,,,,,
,BC12AAPC,,MPD,140,,,,,,,,,,,,
,LTST-C191TBKT,,LITE-ON,1265,,,,,,,,,,,,
,TPS54040DGQR,,Texas Instruments,50,,,,,,,,,,,,
,C3216X5R1E336M160AC,,TDK Corp,146,,,,,,,,,,,,
,C3216X7R2A474K160AA,,TDK Corp,76,,,,,,,,,,,,
,D1213A-02SR-7,,DIODESINC,467,,,,,,,,,,,,
,MBR160HWTR,,SMC_DIODE,1134,,,,,,,,,,,,
,RC2010JK-07430KL,,Yageo,8973,,,,,,,,,,,,
,MS3V-T1R-32.768KHZ-12.5PF-20PPM-TA-QC-AU,,MICROCRYST,257,,,,,,,,,,,,
,RAC04-09SGA,,RECOM,7,,,,,,,,,,,,
,PMEG10010ELR-QX,,Nexperia,1066,,,,,,,,,,,,
,UKL1J150MED,,NICHICON,604,,,,,,,,,,,,
,NC7WZ14EP6X,,On Semiconductor,117,,,,,,,,,,,,
,1-1586041-0,,TE CONNECT,124,,,,,,,,,,,,
,350212-1,,TE CONNECT,65,,,,,,,,,,,,
,CC0805KRX7R9BB473,,Yageo,2068,,,,,,,,,,,,
,SI2333DDS-T1-GE3,,VISHAY,584,,,,,,,,,,,,
,LMX321ILT,,ST MICRO,98,,,,,,,,,,,,
,MM3Z3V3ST1G,,On Semiconductor,871,,,,,,,,,,,,
,C1608X5R1A475K080AE,,TDK Corp,881,,,,,,,,,,,,
,PBC02SAAN,,SULLINS,588,,,,,,,,,,,,
,BAV99LT3G,,On Semiconductor,2118,,,,,,,,,,,,
,KTR25JZPF4703,,Rohm,778,,,,,,,,,,,,
,AQ1003-01LTG,,Littelfuse Inc,326,,,,,,,,,,,,
,C0805C122J5GAC7800,,Kemet Electronics Corp,1600,,,,,,,,,,,,
,SMAJ16A,,Littelfuse Inc,892,,,,,,,,,,,,
,TAS5760MDDCA,,Texas Instruments,23,,,,,,,,,,,,
,MA100624R2-DAL,,STREMPEAK,734,,,,,,,,,,,,
,LTST-C19FD1WT,,LITEON,30,,,,,,,,,,,,
,CRGS0805J15R,,TE CONNECT,1015,,,,,,,,,,,,
,"74HCT125D,653",,NXP Semiconductor,332,,,,,,,,,,,,
,BGS12P2L6E6327XTSA1,,Infineon,207,,,,,,,,,,,,
,LM2931ACDR2G,,On Semiconductor,138,,,,,,,,,,,,
,353180420,,Molex LLC,302,,,,,,,,,,,,
,4-644456-4,,TE CONNECT,50,,,,,,,,,,,,
,CL31B226MPHNNNE,,Samsung,54,,,,,,,,,,,,
,"BAS70-06,215",,NXP Semiconductor,3233,,,,,,,,,,,,
,VOS617A-9T,,VISHAY,309,,,,,,,,,,,,
,GRM188R71E224KA88D,,Murata,1696,,,,,,,,,,,,
,2-1747981-3,,TE CONNECT,43,,,,,,,,,,,,
,TAJA106K016RNJ,,Avx Corp,187,,,,,,,,,,,,
,DMP6023LE-13,,Diodes Inc,88,,,,,,,,,,,,
,DRV8838DSGR,,Texas Instruments,65,,,,,,,,,,,,
,TL972IDR,,Texas Instruments,253,,,,,,,,,,,,
,1-1825027-4,,TE CONNECT,327,,,,,,,,,,,,
,ZHCS400TA,,DIODESINC,4,,,,,,,,,,,,
,DFE252012F-1R0M=P2,,Murata,47,,,,,,,,,,,,
,CC0603FRNPO9BN151,,Yageo,1606,,,,,,,,,,,,
,SJ1-3525NG-PI,,CUI,132,,,,,,,,,,,,
,CI4405M1VR0-NH,,CVILUX,339,,,,,,,,,,,,
,43045-0612,,Molex LLC,46,,,,,,,,,,,,
,C0603C224K3RACTU,,Kemet Electronics Corp,1477,,,,,,,,,,,,
,B72530T300K62,,EPCOS,1372,,,,,,,,,,,,
,CL31B106KLHNFNE,,Samsung,219,,,,,,,,,,,,
,1586037-2,,TE CONNECT,161,,,,,,,,,,,,
,CGA3E2C0G1H103J080AA,,TDK Corp,249,,,,,,,,,,,,
,SRP7050TA-100M,,Bourns Inc,57,,,,,,,,,,,,
,GRM188R61E105KA12J,,Murata,1606,,,,,,,,,,,,
,W25Q16JVSNIQ,,Winbond,155,,,,,,,,,,,,
,ADTSM644KVT/R,,APEM,106,,,,,,,,,,,,
,VLS6045EX-1R0N,,TDK Corp,230,,,,,,,,,,,,
,XZMYK53W-1,,SUNLED,1220,,,,,,,,,,,,
,PHE850EA4470MA03R17,,Kemet Electronics Corp,202,,,,,,,,,,,,
,CGA3E1X5R0J475K080AC,,TDK Corp,12,,,,,,,,,,,,
,NSR0340V2T1G,,On Semiconductor,480,,,,,,,,,,,,
,EMK212BJ106KG-T,,TAIYOYUDEN,2973,,,,,,,,,,,,
,SMAJ12CA-13-F,,DIODESINC,460,,,,,,,,,,,,
,TPS62A02DRLR,,Texas Instruments,11,,,,,,,,,,,,
,DMP3056L-7,,Diodes Inc,211,,,,,,,,,,,,
,W25Q64JVSSIQ,,Winbond,268,,,,,,,,,,,,
,CC1206KRX7RABB103,,Yageo,1605,,,,,,,,,,,,
,VJ0603A471FXACW1BC,,VISHAY,796,,,,,,,,,,,,
,LTST-C190KGKT,,LITEON,902,,,,,,,,,,,,
,VJ0603A330FXACW1BC,,VISHAY,764,,,,,,,,,,,,
,TPA3118D2DAP,,Texas Instruments,1275,,,,,,,,,,,,
,D1213A-01T-7,,Diodes Inc,1141,,,,,,,,,,,,
,TMP1075DGKR,,Texas Instruments,152,,,,,,,,,,,,
,MLG1005SR18JTD25,,TDK Corp,89,,,,,,,,,,,,
,ERJ-8ENF21R5V,,Panasonic,4973,,,,,,,,,,,,
,C0603C563K5RACTU,,Kemet Electronics Corp,680,,,,,,,,,,,,
,LTST-C190KRKT,,LITEON,833,,,,,,,,,,,,
,ERZ-V07D470,,Panasonic,633,,,,,,,,,,,,
,742792664,,Wuerth Elektronik,2568,,,,,,,,,,,,
,DR127-150-R,,EATON,83,,,,,,,,,,,,
,ERZV14D241,,Panasonic,348,,,,,,,,,,,,
,AT45DB081E-SSHN-T,,DIALOG_SEMICON,38,,,,,,,,,,,,
,SN74LVC1G125DBVR,,Texas Instruments,230,,,,,,,,,,,,
,FTSH-105-01-L-DV-007-K,,Samtec Inc,23,,,,,,,,,,,,
,CL10C471JB81PNL,,Samsung,2032,,,,,,,,,,,,
,RT0603BRD073K3L,,Yageo,780,,,,,,,,,,,,
,HCM498000000ABJT,,CITIZEN,86,,,,,,,,,,,,
,PPTC052LFBN-RC,,SULLINS,74,,,,,,,,,,,,
,FC-135 32.7680KA-AG3,,Seiko Epson,52,,,,,,,,,,,,
,353181220,,Molex LLC,50,,,,,,,,,,,,
,Q2-F3X-1/4-01-MS100FT,,QUALTEK,3679,,,,,,,,,,,,
,RCJ-027,,CUI,54,,,,,,,,,,,,
,RR1220P-2101-D-M,,SUSUMU,2083,,,,,,,,,,,,
,TPS60403DBVR,,Texas Instruments,39,,,,,,,,,,,,
,12052641-B,,DELPHI,34,,,,,,,,,,,,
,1N914BWT,,On Semiconductor,1000,,,,,,,,,,,,
,ACM7060-301-2PL-TL01,,TDK Corp,60,,,,,,,,,,,,
,ERA-2AEB3741X,,Panasonic,950,,,,,,,,,,,,
,NCP502SN36T1G,,On Semiconductor,75,,,,,,,,,,,,
,FBMH2016HM121NT,,TAIYO YUDEN,984,,,,,,,,,,,,
,395121002,,Molex LLC,145,,,,,,,,,,,,
,C0805C102J5GAC7800,,Kemet Electronics Corp,1500,,,,,,,,,,,,
,ABLS-8.000MHZ-B2-T,,Abracon,214,,,,,,,,,,,,
,RR1220Q-24R9-D-M,,SUSUMU,3127,,,,,,,,,,,,
,RR1220P-3012-D-M,,SUSUMU,1974,,,,,,,,,,,,
,12048074,,APTIV,204,,,,,,,,,,,,
,UMK316AB7475KL-T,,TAIYO YUDEN,3,,,,,,,,,,,,
,VEMD2020X01,,VISHAY,118,,,,,,,,,,,,
,RMCF0402FT100K,,STACKPOLE,38,,,,,,,,,,,,
,SN74CBTLV3125PWR,,Texas Instruments,241,,,,,,,,,,,,
,C1608X7R1H474K080AC,,TDK Corp,574,,,,,,,,,,,,
,S5GB R5G,,TAIWAN,224,,,,,,,,,,,,
,04025U100FAT2A,,Avx Corp,235,,,,,,,,,,,,
,ERJ-PB3B4992V,,Panasonic,879,,,,,,,,,,,,
,CRGS0805J4R7,,TE CONNECT,573,,,,,,,,,,,,
,MA0603CG100J500R,,RFE_INTERNATIONAL,416,,,,,,,,,,,,
,SQW-110-01-L-D-VS-K-TR,,Samtec Inc,56,,,,,,,,,,,,
,ERA-3AEB2941V,,Panasonic,660,,,,,,,,,,,,
,ERJ-2RKF2200X,,Panasonic,1616,,,,,,,,,,,,
,LM1117MP-3.3/NOPB,,Texas Instruments,48,,,,,,,,,,,,
,NVMFS5C604NLAFT1G,,On Semiconductor,32,,,,,,,,,,,,
,STM32F446VCT6,,STMicroelectronics,11,,,,,,,,,,,,
,1586041-2,,TE CONNECT,90,,,,,,,,,,,,
,0022013027,,Molex LLC,328,,,,,,,,,,,,
,CRCW120610R0JNEAC,,VISHAY,1978,,,,,,,,,,,,
,C0603C334J4RACTU,,Kemet Electronics Corp,91,,,,,,,,,,,,
,C2012X7R1H225K125AC,,TDK Corp,48,,,,,,,,,,,,
,NVMFD5C650NLT1G,,On Semiconductor,44,,,,,,,,,,,,
,CRCW06035R90FKEA,,VISHAY,4019,,,,,,,,,,,,
,MIC803-26D3VC3-TR,,Microchip Technology Inc,80,,,,,,,,,,,,
,0473.500MRT1L,,Littelfuse Inc,25,,,,,,,,,,,,
,REA101M1EBK-0611P,,LELON,551,,,,,,,,,,,,
,RN73H1JTTD2182F25,,KOASPEER,226,,,,,,,,,,,,
,UKL1J470MPD1TD,,NICHICON,85,,,,,,,,,,,,
,RT0603BRD07160KL,,Yageo,575,,,,,,,,,,,,
,91735A165,,MCMASTER,111,,,,,,,,,,,,
,RT0603BRD07100KL,,Yageo,574,,,,,,,,,,,,
,C0603C153G3GAC7867,,Kemet Electronics Corp,80,,,,,,,,,,,,
,RMCF0603FT49R9,,STACKPOLE,2777,,,,,,,,,,,,
,RR1220P-201-D,,SUSUMU,2955,,,,,,,,,,,,
,UDZVTE-178.2B,,Rohm,59,,,,,,,,,,,,
,CRCW08052K21FKEA,,VISHAY/DAL,1300,,,,,,,,,,,,
,CRCW08050000Z0EA,,VISHAY/DAL,1546,,,,,,,,,,,,
,RC0402FR-07249RL,,Yageo,8481,,,,,,,,,,,,
,VSMB2020X01,,VISHAY,103,,,,,,,,,,,,
,CBR04C680F3GAC,,Kemet Electronics Corp,178,,,,,,,,,,,,
,OPA1671IDCKT,,Texas Instruments,141,,,,,,,,,,,,
,VJ0603A101FXACW1BC,,VISHAY,791,,,,,,,,,,,,
,PCM1681PWP,,Texas Instruments,643,,,,,,,,,,,,
,XZDGK53W-1,,SUNLED,166,,,,,,,,,,,,
,RC1206FR-070RL,,Yageo,4034,,,,,,,,,,,,
,04023A330JAT2A,,Avx Corp,269,,,,,,,,,,,,
,BLM18PG331SN1D,,Murata,788,,,,,,,,,,,,
,885012106018,,Wuerth Elektronik,651,,,,,,,,,,,,
,GRM155R71H222JA01D,,Murata,5988,,,,,,,,,,,,
,RC1206FR-0713R7L,,Yageo,1623,,,,,,,,,,,,
,B04B-XASK-1(LF)(SN),,Jst,851,,,,,,,,,,,,
,1230993,,FARNELL,126.5,,,,,,,,,,,,
,ERJ6ENF9091V,,Panasonic,2480,,,,,,,,,,,,
,LM317LZRPG,,ON,153,,,,,,,,,,,,
,GRM188D71A106MA73D,,Murata,437,,,,,,,,,,,,
,TLV70033DDCR,,Texas Instruments,49,,,,,,,,,,,,
,1007-24/7-4,,ANIXTER,4589,,,,,,,,,,,,
,ERJ-8ENF7321V,,Panasonic,2468,,,,,,,,,,,,
,C0805C331J5GAC7800,,Kemet Electronics Corp,1000,,,,,,,,,,,,
,EEU-FS0J272,,Panasonic,84,,,,,,,,,,,,
,MMBT3904-TP,,MICROCOMM,2333,,,,,,,,,,,,
,M20-9990246,,HARWIN,204,,,,,,,,,,,,
,CRCW080510K0FKEA,,VISHAY/DAL,3000,,,,,,,,,,,,
,ST-4-16,,SIGNAL TRA,3,,,,,,,,,,,,
,TPSMF4L28A,,Littelfuse Inc,131,,,,,,,,,,,,
,NXE1S0305MC-R7,,MURATA PWR,8,,,,,,,,,,,,
,7M27070011,,TXC,55,,,,,,,,,,,,
,12052634,,DELPHI,70,,,,,,,,,,,,
,VJ0603A100JXACW1BC,,VISHAY,784,,,,,,,,,,,,
,MCP6001T-E/LT,,Microchip Technology Inc,62,,,,,,,,,,,,
,MMUN2111LT1G,,On Semiconductor,637,,,,,,,,,,,,
,ERJ-2RKF1802X,,Panasonic,9707,,,,,,,,,,,,
,1007-24/7-0,,ANIXTER,6196,,,,,,,,,,,,
,TXL 18 16 9,,AWC,2599,,,,,,,,,,,,
,ERJ-3EKF15R0V,,Panasonic,4230,,,,,,,,,,,,
,RC1206JR-0733RL,,Yageo,3608,,,,,,,,,,,,
,EM257510HC,,COOPERBUSS,14,,,,,,,,,,,,
,121309,,FASTERNER_SUPERSTORE,1110,,,,,,,,,,,,
,ERJ-3EKF1503V,,Panasonic,1793,,,,,,,,,,,,
,SJ1-3525NG-GR,,CUI,54,,,,,,,,,,,,
,2SC4135S-E,,On Semiconductor,13,,,,,,,,,,,,
,RJHSE538004,,AMPHENOL,9,,,,,,,,,,,,
,ABLS-18.432MHZ-B2-T,,Abracon,80,,,,,,,,,,,,
,ERJ-PB3B1582V,,Panasonic,491,,,,,,,,,,,,
,5555165-1,,TE CONNECT,53,,,,,,,,,,,,
,TL074HIDR,,Texas Instruments,160,,,,,,,,,,,,
,CL10C471JB8NFNC,,Samsung,2775,,,,,,,,,,,,
,RC0805FR-0730RL,,Yageo,4537,,,,,,,,,,,,
,CRCW12107R50JNEA,,VISHAY,568,,,,,,,,,,,,
,"BSS138P,215",,Nexperia,180,,,,,,,,,,,,
,MMBZ5256BLT1G,,On Semiconductor,1085,,,,,,,,,,,,
,RR1220P-105-D,,SUSUMU,2053,,,,,,,,,,,,
,RC0402FR-079K31L,,Yageo,6579,,,,,,,,,,,,
,ERJ-3EKF20R0V,,Panasonic,1690,,,,,,,,,,,,
,ERJ-3EKF5232V,,Panasonic,1687,,,,,,,,,,,,
,ERJ-3EKF3162V,,Panasonic,1685,,,,,,,,,,,,
,ERJ-3EKF69R8V,,Panasonic,1681,,,,,,,,,,,,
,ERJ-3EKF2741V,,Panasonic,1680,,,,,,,,,,,,
,MMBT3906-7-F,,Diodes Inc,946,,,,,,,,,,,,
,GCJ188R71H472KA01D,,Murata,2408,,,,,,,,,,,,
,WP42WUM/EGW,,KINGBRIGHT,69,,,,,,,,,,,,
,ERJ-3EKF3002V,,Panasonic,3610,,,,,,,,,,,,
,MA0603CG220J500R,,RFE_INTERNATIONAL,3718,,,,,,,,,,,,
,640445-3,,TE CONNECT,231,,,,,,,,,,,,
,ERJ-3EKF4322V,,Panasonic,1584,,,,,,,,,,,,
,90380A106,,MCMASTER,272,,,,,,,,,,,,
,TXL 20 7 9,,AWC,2412,,,,,,,,,,,,
,ERJ-3EKF2202V,,Panasonic,3484,,,,,,,,,,,,
,GRM2195C1H103JA01D,,Murata,1787,,,,,,,,,,,,
,CRCW060324K0FKEA,,VISHAY/DAL,4787,,,,,,,,,,,,
,CRCW080547K0FKEA,,VISHAY/DAL,1000,,,,,,,,,,,,
,CRCW080556K2FKEA,,VISHAY/DAL,1000,,,,,,,,,,,,
,CRCW080522K1FKEA,,VISHAY/DAL,1000,,,,,,,,,,,,
,NLV32T-270J-EF,,TDK Corp,80,,,,,,,,,,,,
,MMBT4401-TP,,MICRO-COMMERCIAL,1570,,,,,,,,,,,,
,RC0805FR-0715KL,,Yageo,4972,,,,,,,,,,,,
,CL05B152KB5NNNC,,Samsung,4570,,,,,,,,,,,,
,HI2220P701R-10,,LAIRD,31,,,,,,,,,,,,
,22-05-2081,,Molex LLC,130,,,,,,,,,,,,
,ERJ-3EKF4301V,,Panasonic,1480,,,,,,,,,,,,
,TL1105VF160Q,,E-SWITCH,122,,,,,,,,,,,,
,ERJ-3EKF9091V,,Panasonic,71,,,,,,,,,,,,
,RR1220P-104-D,,SUSUMU,1455,,,,,,,,,,,,
,CRGCQ0805F1M0,,TE CONNECT,1129,,,,,,,,,,,,
,C3225X7S1H106K250AE,,TDK Corp,375,,,,,,,,,,,,
,MMZ1608S202ATA00,,TDK Corp,561,,,,,,,,,,,,
,04025A5R6BAT2A,,KYOCERA_AVX,181,,,,,,,,,,,,
,0312003.MXP,,Littelfuse Inc,78,,,,,,,,,,,,
,CRCW0805120RFKEAHP,,VISHAY/DAL,588,,,,,,,,,,,,
,GRM21BZ71A226ME15L,,Murata,54,,,,,,,,,,,,
,PH1-16-UA,,ADAM,90,,,,,,,,,,,,
,BLM15HG102SN1D,,Murata,220,,,,,,,,,,,,
,RC0402JR-070RP,,Yageo,3174,,,,,,,,,,,,
,110596,,FASTERNER_SUPERSTORE,960,,,,,,,,,,,,
,RM10R-8R2-J,,RFE_INTERNATIONAL,843,,,,,,,,,,,,
,12162000-B,,DELPHI,28,,,,,,,,,,,,
,CGA2B3X7R1H333K050BB,,TDK Corp,157,,,,,,,,,,,,
,C2012X7S2A105K125AE,,TDK Corp,205,,,,,,,,,,,,
,BZX84C16LT1G,,On Semiconductor,131,,,,,,,,,,,,
,RR1220P-2801-D-M,,SUSUMU,1524,,,,,,,,,,,,
,92000A114,,MCMASTER,109,,,,,,,,,,,,
,UKL2A4R7KDD,,NICHICON,124,,,,,,,,,,,,
,1007-22/7-0,,ANIXTER,4155,,,,,,,,,,,,
,1007-22/7-2,,ANIXTER,4155,,,,,,,,,,,,
,RC0805FR-0727RL,,Yageo,4373,,,,,,,,,,,,
,SMAJ15A,,Bourns Inc,195,,,,,,,,,,,,
,SFH 4545,,Osram,66,,,,,,,,,,,,
,KSZ8081RNACA-TR,,Microchip Technology Inc,22,,,,,,,,,,,,
,RC0603FR-0718RL,,Yageo,753,,,,,,,,,,,,
,16ZLH100MEFC5X11,,RUBYCON,683,,,,,,,,,,,,
,MPZ2012S101AT000,,TDK Corp,482,,,,,,,,,,,,
,SN74LVC1G3157DCKR,,Texas Instruments,69,,,,,,,,,,,,
,97414A610,,MCMASTER-C,137,,,,,,,,,,,,
,UVR1H101MPD,,NICHICON,587,,,,,,,,,,,,
,1N4148W-7-F,,DIODESINC,5,,,,,,,,,,,,
,C0805C224K1RACAUTO,,Kemet Electronics Corp,206,,,,,,,,,,,,
,CC0402KPX7R7BB104,,Yageo,5301,,,,,,,,,,,,
,RC0603FR-07267KL,,Yageo,4985,,,,,,,,,,,,
,RC0402FR-0712K1L,,Yageo,2588,,,,,,,,,,,,
,RMCF1206ZT0R00,,STACKPOLE,1323,,,,,,,,,,,,
,"BCV47,215",,Nexperia,1132,,,,,,,,,,,,
,B6B-EH-A(LF)(SN),,Jst,73,,,,,,,,,,,,
,06035C152KAT2A,,Avx Corp,497,,,,,,,,,,,,
,"TC4S66F,LF",,TOSHIBA,94,,,,,,,,,,,,
,ESR10EZPJ360,,Rohm,273,,,,,,,,,,,,
,CRCW06032K00FKEA,,VISHAY,2620,,,,,,,,,,,,
,91249A105,,MCMASTER,144,,,,,,,,,,,,
,SI3456DDV-T1-E3,,VISHAY/SIL,64,,,,,,,,,,,,
,MINISMDC020F-2,,Littelfuse Inc,86,,,,,,,,,,,,
,XZMDK53W-1,,SUNLED,166,,,,,,,,,,,,
,UMD3NTR,,Rohm,16,,,,,,,,,,,,
,08B0-1X1T-36-F,,BELFUSE,6,,,,,,,,,,,,
,ERJ-8ENF15R0V,,Panasonic,1887,,,,,,,,,,,,
,CL05C471JB5NNNC,,Samsung,2096,,,,,,,,,,,,
,93135A301,,MCMASTER,245,,,,,,,,,,,,
,ERA-3AEB1432V,,Panasonic,250,,,,,,,,,,,,
,C0603C103K5RACTU,,Kemet Electronics Corp,119,,,,,,,,,,,,
,1264EY-100M=P3,,Murata,155,,,,,,,,,,,,
,7774,,KEYSTONE,66,,,,,,,,,,,,
,FAN7688SJX,,FAIRCHILD,6,,,,,,,,,,,,
,MMBT3904-7-F,,DIODESINC,340,,,,,,,,,,,,
,CGA3E2C0G1H392J080AA,,TDK Corp,115,,,,,,,,,,,,
,UDZVTE-174.7B,,Rohm,1125,,,,,,,,,,,,
,61300511121,,Wuerth Elektronik,87,,,,,,,,,,,,
,C0603C103K5RACTU,,Kemet Electronics Corp,777,,,,,,,,,,,,
,RC0603FR-0724KL,,Yageo,960,,,,,,,,,,,,
,RC0603FR-07470RL,,Yageo,4145,,,,,,,,,,,,
,PRPC003SAAN-RC,,SULLINS,200,,,,,,,,,,,,
,ERJ6ENF1623V,,Panasonic,1153,,,,,,,,,,,,
,ERA-3AEB2372V,,Panasonic,255,,,,,,,,,,,,
,ERJ-3EKF1802V,,Panasonic,2561,,,,,,,,,,,,
,009276004021106,,Avx Corp,1127,,,,,,,,,,,,
,RC0603FR-0722RL,,Yageo,3784,,,,,,,,,,,,
,83500000005,,Littelfuse Inc,11,,,,,,,,,,,,
,RC0603JR-0775RL,,Yageo,4427,,,,,,,,,,,,
,RR1220P-3401-D-M,,SUSUMU,440,,,,,,,,,,,,
,91772A105,,MCMASTER,276,,,,,,,,,,,,
,ERJ-3RQF4R7V,,Panasonic,113,,,,,,,,,,,,
,GRM2165C1H102JA01D,,Murata,1061,,,,,,,,,,,,
,RC0603JR-0736RL,,Yageo,4125,,,,,,,,,,,,
,GCM1885C1H202FA16J,,Murata,76,,,,,,,,,,,,
,ERJ-8ENF10R5V,,Panasonic,120,,,,,,,,,,,,
,CC0402DRNPO9BN8R2,,Yageo,806,,,,,,,,,,,,
,RMCF1206FT100R,,STACKPOLE,3370,,,,,,,,,,,,
,CRCW06033R30JNEA,,VISHAY,984,,,,,,,,,,,,
,CR0603-FX-1653ELF,,Bourns Inc,883,,,,,,,,,,,,
,DTA114EET1G,,On Semiconductor,55,,,,,,,,,,,,
,ESR10EZPF1R00,,Rohm,72,,,,,,,,,,,,
,CL21B104KBCNNNC,,Samsung,1019,,,,,,,,,,,,
,CRCW060391K0JNEA,,VISHAY,1181,,,,,,,,,,,,
,B41790A7398Q1,,TDK Corp,2,,,,,,,,,,,,
,C0402C222K3RAC,,Kemet Electronics Corp,9,,,,,,,,,,,,
,RC0805JR-07120RL,,Yageo,204,,,,,,,,,,,,
,RM06R-53K6-F,,RFE_INTERNATIONAL,441,,,,,,,,,,,,
,ESD5Z12T1G,,On Semiconductor,20,,,,,,,,,,,,
,CRGCQ0402J47R,,TE CONNECT,1856,,,,,,,,,,,,
,1586041-6,,TE CONNECT,20,,,,,,,,,,,,
,ERJ-P6WJ120V,,Panasonic,116,,,,,,,,,,,,
,RPC0805JT33R0,,STACKPOLE,135,,,,,,,,,,,,
,PTS647SK38SMTR2LFS,,C&K,50,,,,,,,,,,,,
,ERJ-2RKF75R0X,,Panasonic,2188,,,,,,,,,,,,
,MPZ1608S101ATAH0,,TDK Corp,649,,,,,,,,,,,,
,GJM1555C1H2R0CB01D,,Murata,195,,,,,,,,,,,,
,TZMC18-GS18,,VISHAY/SEM,266,,,,,,,,,,,,
,R46KI3100JNM1M,,Kemet Electronics Corp,135,,,,,,,,,,,,
,CL10B474KO8NNNC,,Samsung,1890,,,,,,,,,,,,
,EMK063BJ103KP-F,,TAIYO YUDEN,614,,,,,,,,,,,,
,RC1206FR-07200RL,,Yageo,966,,,,,,,,,,,,
,RC0603FR-0712K7L,,Yageo,889,,,,,,,,,,,,
,06035A391JAT2A,,Avx Corp,469,,,,,,,,,,,,
,RC0805FR-072R2L,,Yageo,1036,,,,,,,,,,,,
,RC0603FR-0732K4L,,Yageo,877,,,,,,,,,,,,
,RC0603FR-07549RL,,Yageo,885,,,,,,,,,,,,
,RC0603FR-0775KL,,Yageo,883,,,,,,,,,,,,
,"2N7002P,215",,NXP Semiconductor,157,,,,,,,,,,,,
,GRM1555C1H391JA01D,,Murata,38,,,,,,,,,,,,
,RCS06031R00FKEA,,VISHAY/DAL,92,,,,,,,,,,,,
,CC0603KRX7R9BB222,,Yageo,562,,,,,,,,,,,,
,RMCF0603FT22K0,,STACKPOLE,435,,,,,,,,,,,,
,RC0402JR-1015KL,,Yageo,430,,,,,,,,,,,,
,CRCW0402115KFKED,,VISHAY/DAL,216,,,,,,,,,,,,
,OPA1652AIDGK,,Texas Instruments,11,,,,,,,,,,,,
