Chuboe_Offer_ID[Value],Chuboe_MPN,Chuboe_MFR_ID[Value],Chuboe_MFR_Text,Qty,Chuboe_Lead_Time,Chuboe_Package_Desc,C_Country_ID[Name],Chuboe_Date_Code,C_Currency_ID[ISO_Code],Description,IsActive,Chuboe_MPN_Clean,Chuboe_CPC,PriceEntered,Chuboe_MOQ,Chuboe_SPQ
,PIC16F883T-I/SS063,Microchip Technology Inc,,1447,,,,,,OSI Electronics excess.,,,,,,
,SI5351B-B-GM,Skyworks,,538,,,,,,OSI Electronics excess.,,,,,,
,STM32WLE5CBU6,,,220,,,,,,OSI Electronics excess. MFR: ST MICRO,,,,,,
,74404054047,Wuerth Elektronik,,1370,,,,,,OSI Electronics excess.,,,,,,
,FCB110N65F,,,185,,,,,,OSI Electronics excess. MFR: FAIRCHILD,,,,,,
,P0582NL,Pulse Electronics,,518,,,,,,OSI Electronics excess.,,,,,,
,AMC1200SDUBR,,,331,,,,,,OSI Electronics excess. MFR: BURRBROWN,,,,,,
,SPUJ190900,,,2021,,,,,,OSI Electronics excess. MFR: ALPS,,,,,,
,AZ943-1CH-24DE,,,4492,,,,,,OSI Electronics excess. MFR: AMERICAN Z,,,,,,
,REF1933AIDDCT,Texas Instruments,,285,,,,,,OSI Electronics excess.,,,,,,
,PTD902-2015K-B103,Bourns Inc,,1192,,,,,,OSI Electronics excess.,,,,,,
,TPS389001QDSERQ1,Texas Instruments,,881,,,,,,OSI Electronics excess.,,,,,,
,PIC24FJ64GA004-I/PT,Microchip Technology Inc,,209,,,,,,OSI Electronics excess.,,,,,,
,AD8310ARMZ,,,88,,,,,,OSI Electronics excess. MFR: ANALOG DEV,,,,,,
,NC3FBH1,,,280,,,,,,OSI Electronics excess. MFR: NEUTRIK,,,,,,
,LTC4368HDD-1#PBF,,,166,,,,,,OSI Electronics excess. MFR: ANALOG DEV,,,,,,
,20021521-00010T1LF,,,896,,,,,,OSI Electronics excess. MFR: AMPHENOL,,,,,,
,MAX44251AKA+T,Maxim Integrated,,279,,,,,,OSI Electronics excess.,,,,,,
,7466105R,Wuerth Elektronik,,292,,,,,,OSI Electronics excess.,,,,,,
,ACS781LLRTR-100B-T,,,123,,,,,,OSI Electronics excess. MFR: ALLEGRO,,,,,,
,STM32F042C6T6,STMicroelectronics,,576,,,,,,OSI Electronics excess.,,,,,,
,PIC18F47Q84-E/PT,Microchip Technology Inc,,250,,,,,,OSI Electronics excess.,,,,,,
,ZXMN3A03E6TA,,,1500,,,,,,OSI Electronics excess. MFR: DIODESINC,,,,,,
,7440420027,Wuerth Elektronik,,436,,,,,,OSI Electronics excess.,,,,,,
,C1206C105K3RACTU,Kemet Electronics Corp,,5370,,,,,,OSI Electronics excess.,,,,,,
,FML340A-W,,,6486,,,,,,OSI Electronics excess. MFR: RECTRON,,,,,,
,ST2378ETTR,,,250,,,,,,OSI Electronics excess. MFR: ST MICRO,,,,,,
,SDR0805-271KL,Bourns Inc,,1554,,,,,,OSI Electronics excess.,,,,,,
,AD1934WBSTZ-RL,,,15,,,,,,OSI Electronics excess. MFR: ANALOG DEV,,,,,,
,DMP3099L-13,Diodes Inc,,6590,,,,,,OSI Electronics excess.,,,,,,
,1702473,,,658,,,,,,OSI Electronics excess. MFR: PHOENIXCON,,,,,,
,25LC1024T-I/SM,Microchip Technology Inc,,88,,,,,,OSI Electronics excess.,,,,,,
,EEU-FR1V561,Panasonic,,897,,,,,,OSI Electronics excess.,,,,,,
,SMBJ400CA,Littelfuse Inc,,1948,,,,,,OSI Electronics excess.,,,,,,
,LVM2P-015R10431,Littelfuse Inc,,398,,,,,,OSI Electronics excess.,,,,,,
,CL21A106KAYNNNG,Samsung,,18794,,,,,,OSI Electronics excess.,,,,,,
,R46KR447050P1M,Kemet Electronics Corp,,205,,,,,,OSI Electronics excess.,,,,,,
,LP2950CDT-3.3G,On Semiconductor,,588,,,,,,OSI Electronics excess.,,,,,,
,TSX-3225 20.0000MF20G-AC3,Seiko Epson,,878,,,,,,OSI Electronics excess.,,,,,,
,100SP1T7B13M2QE,,,126,,,,,,OSI Electronics excess. MFR: E-SWITCH,,,,,,
,LTC3787EGN#TRPBF,,,262,,,,,,OSI Electronics excess. MFR: ANALOG DEV,,,,,,
,B340LA-13-F,,,5918,,,,,,OSI Electronics excess. MFR: DIODESINC,,,,,,
,TMUX1574RSVR,Texas Instruments,,778,,,,,,OSI Electronics excess.,,,,,,
,24AA025E48T-I/OT,Microchip Technology Inc,,1192,,,,,,OSI Electronics excess.,,,,,,
,AD2428WCCSZ-RL,,,258,,,,,,OSI Electronics excess. MFR: ANALOG DEV,,,,,,
,TPS630702RNMR,Texas Instruments,,192,,,,,,OSI Electronics excess.,,,,,,
,RT0603BRD072KL,Yageo,,5963,,,,,,OSI Electronics excess.,,,,,,
,ZW-13-10-G-D-440-090,Samtec Inc,,117,,,,,,OSI Electronics excess.,,,,,,
,PPT81-2-200G11,,,5,,,,,,OSI Electronics excess. MFR: PHOENIX,,,,,,
,25LC512-I/SN,Microchip Technology Inc,,620,,,,,,OSI Electronics excess.,,,,,,
,LMR51635YFDDCR,Texas Instruments,,6,,,,,,OSI Electronics excess.,,,,,,
,ECS-TXO-25CSMV-320-DY-TR,,,175,,,,,,OSI Electronics excess. MFR: ECS,,,,,,
,EEU-FM1A222B,Panasonic,,768,,,,,,OSI Electronics excess.,,,,,,
,MCP1702T-3302E/MB,Microchip Technology Inc,,333,,,,,,OSI Electronics excess.,,,,,,
,MAX40203ANS+T,,,388,,,,,,OSI Electronics excess. MFR: MAXIM INTEGRATED,,,,,,
,ATFC-0402-2N0B-T,Abracon,,8000,,,,,,OSI Electronics excess.,,,,,,
,009296003202906,Avx Corp,,996,,,,,,OSI Electronics excess.,,,,,,
,BM10B-SRSS-TB(LF)(SN),Jst,,316,,,,,,OSI Electronics excess.,,,,,,
,MIC803-26D2VM3-TR,Microchip Technology Inc,,800,,,,,,OSI Electronics excess.,,,,,,
,TPA3118D2DAPR,Texas Instruments,,533,,,,,,OSI Electronics excess.,,,,,,
,53261-1071,Molex LLC,,672,,,,,,OSI Electronics excess.,,,,,,
,P0351NL,Pulse Electronics,,188,,,,,,OSI Electronics excess.,,,,,,
,1-796634-0,TE Connectivity,,86,,,,,,OSI Electronics excess.,,,,,,
,45513,,,850,,,,,,OSI Electronics excess. MFR: FASTENALCO,,,,,,
,1210AA102KAT1A,,,687,,,,,,OSI Electronics excess. MFR: KYOCERA_AVX,,,,,,
,C0805C332J5GAC7800,Kemet Electronics Corp,,1600,,,,,,OSI Electronics excess.,,,,,,
,MCP1711T-33I/OT,Microchip Technology Inc,,582,,,,,,OSI Electronics excess.,,,,,,
,TCAN1043ADYYRQ1,Texas Instruments,,2,,,,,,OSI Electronics excess.,,,,,,
,CY8C29466-24SXI,Cypress Semiconductor Corp,,730,,,,,,OSI Electronics excess.,,,,,,
,RCL12254R70JNEG,,,555,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,MC33079YDT,STMicroelectronics,,139,,,,,,OSI Electronics excess.,,,,,,
,AONS21303C,,,61,,,,,,OSI Electronics excess. MFR: ALPHA & OM,,,,,,
,MCP2558FDT-H/SN,Microchip Technology Inc,,230,,,,,,OSI Electronics excess.,,,,,,
,ERA-3AEB9311V,Panasonic,,5424,,,,,,OSI Electronics excess.,,,,,,
,SM04B-PASS-TBT(LF)(SN),Jst,,220,,,,,,OSI Electronics excess.,,,,,,
,RT424009,,,71,,,,,,OSI Electronics excess. MFR: TE CONNECT,,,,,,
,AP64352SP-13,,,229,,,,,,OSI Electronics excess. MFR: DIODESINC,,,,,,
,824500171,Wuerth Elektronik,,884,,,,,,OSI Electronics excess.,,,,,,
,ERA-3AEB912V,Panasonic,,2897,,,,,,OSI Electronics excess.,,,,,,
,60900213521,Wuerth Elektronik,,892,,,,,,OSI Electronics excess.,,,,,,
,640456-3,TE Connectivity,,3988,,,,,,OSI Electronics excess.,,,,,,
,S2B-PH-SM4-TB(LF)(SN),Jst,,725,,,,,,OSI Electronics excess.,,,,,,
,ULN2803A,,,187,,,,,,OSI Electronics excess. MFR: UMW,,,,,,
,AT45DB041E-SSHNHC-T,,,151,,,,,,OSI Electronics excess. MFR: DIALOG_SEMICON,,,,,,
,SM10B-SRSS-TB(LF)(SN),Jst,,762,,,,,,OSI Electronics excess.,,,,,,
,TC74VCX257FTEL,,,493,,,,,,OSI Electronics excess. MFR: TOSHIBA,,,,,,
,PNF18-6F-M,,,891,,,,,,OSI Electronics excess. MFR: PANDUIT,,,,,,
,SM10B-GHS-TB(LF)(SN),Jst,,702,,,,,,OSI Electronics excess.,,,,,,
,CRE2512-FZ-R001E-3,Bourns Inc,,890,,,,,,OSI Electronics excess.,,,,,,
,STM32L071CBT6TR,,,1064,,,,,,OSI Electronics excess. MFR: ST MICRO,,,,,,
,PHE850EB5220MB06R17,Kemet Electronics Corp,,596,,,,,,OSI Electronics excess.,,,,,,
,7466104,Wuerth Elektronik,,266,,,,,,OSI Electronics excess.,,,,,,
,5787834-2,,,161,,,,,,OSI Electronics excess. MFR: TE CONNECT,,,,,,
,PPPC102LFBN-RC,,,222,,,,,,OSI Electronics excess. MFR: SULLINS,,,,,,
,CP-01304190,,,2483,,,,,,OSI Electronics excess. MFR: CVILUX,,,,,,
,CRE2512-FZ-R006E-3,Bourns Inc,,853,,,,,,OSI Electronics excess.,,,,,,
,98032A436,,,2565,,,,,,OSI Electronics excess. MFR: MCMASTER-C,,,,,,
,"TLP291(GB-TP,SE",,,1968,,,,,,OSI Electronics excess. MFR: TOSHIBA,,,,,,
,MIC2039EYMT-TR,Microchip Technology Inc,,185,,,,,,OSI Electronics excess.,,,,,,
,NSI45020T1G,On Semiconductor,,716,,,,,,OSI Electronics excess.,,,,,,
,CLV4053ATPWRG4Q1,Texas Instruments,,584,,,,,,OSI Electronics excess.,,,,,,
,FDC6323L,,,923,,,,,,OSI Electronics excess. MFR: ON,,,,,,
,NRS6045T470MMGK,,,1379,,,,,,OSI Electronics excess. MFR: TAIYO YUDEN,,,,,,
,CGA5L3X7S2A225M160AB,TDK Corp,,936,,,,,,OSI Electronics excess.,,,,,,
,"74HC132PW,118",Nexperia,,951,,,,,,OSI Electronics excess.,,,,,,
,SRN5040-150M,Bourns Inc,,661,,,,,,OSI Electronics excess.,,,,,,
,CRE2512-FZ-R001E-2,Bourns Inc,,785,,,,,,OSI Electronics excess.,,,,,,
,HV733ATTE226J,,,826,,,,,,OSI Electronics excess. MFR: KOASPEER,,,,,,
,SDR0805-331KL,Bourns Inc,,232,,,,,,OSI Electronics excess.,,,,,,
,PREC009SFAN-RC,,,2007,,,,,,OSI Electronics excess. MFR: SULLINS,,,,,,
,HD-303-2PH,,,319,,,,,,OSI Electronics excess. MFR: HOWDER,,,,,,
,155124RV73200,Wuerth Elektronik,,650,,,,,,OSI Electronics excess.,,,,,,
,RL2512FK-070R02L,Yageo,,878,,,,,,OSI Electronics excess.,,,,,,
,C2012X7R1E475K125AE,TDK Corp,,883,,,,,,OSI Electronics excess.,,,,,,
,NLV32T-121J-EF,,,1242,,,,,,OSI Electronics excess. MFR: TDK-EMC,,,,,,
,GRM219R61E106KA12D,Murata,,2034,,,,,,OSI Electronics excess.,,,,,,
,SRN5040-220M,Bourns Inc,,779,,,,,,OSI Electronics excess.,,,,,,
,CD1408-FU1600,Bourns Inc,,784,,,,,,OSI Electronics excess.,,,,,,
,CC0805KKX7R7BB105,Yageo,,4415,,,,,,OSI Electronics excess.,,,,,,
,760895731,Wuerth Elektronik,,6,,,,,,OSI Electronics excess.,,,,,,
,XLUR12D,,,1510,,,,,,OSI Electronics excess. MFR: SUNLED,,,,,,
,SMAJ90CA,Littelfuse Inc,,885,,,,,,OSI Electronics excess.,,,,,,
,T494C226K016AT,Kemet Electronics Corp,,610,,,,,,OSI Electronics excess.,,,,,,
,TW-10-09-L-D-192-SM-P-TR,Samtec Inc,,121,,,,,,OSI Electronics excess.,,,,,,
,961102-6404-AR,,,898,,,,,,OSI Electronics excess. MFR: 3M,,,,,,
,"NCX2220DP,125",NXP Semiconductor,,447,,,,,,OSI Electronics excess.,,,,,,
,0685T3000-01,,,580,,,,,,OSI Electronics excess. MFR: BEL,,,,,,
,CL10B105KA8NFNC,Samsung,,20644,,,,,,OSI Electronics excess.,,,,,,
,320699,,,1135,,,,,,OSI Electronics excess. MFR: PINGOOD,,,,,,
,LM2594HVMX-12/NOPB,Texas Instruments,,15,,,,,,OSI Electronics excess.,,,,,,
,BSC034N06NSATMA1,Infineon,,121,,,,,,OSI Electronics excess.,,,,,,
,ACT1210L-101-2P-TL00,TDK Corp,,27,,,,,,OSI Electronics excess.,,,,,,
,TPS7A2518DRVR,Texas Instruments,,206,,,,,,OSI Electronics excess.,,,,,,
,E07-900M10S,,,112,,,,,,OSI Electronics excess. MFR: EBYTE,,,,,,
,"PMEG6010CEH,115",Nexperia,,873,,,,,,OSI Electronics excess.,,,,,,
,ABS10TR,,,282,,,,,,OSI Electronics excess. MFR: SMC,,,,,,
,C1206C392J1GACTU,Kemet Electronics Corp,,545,,,,,,OSI Electronics excess.,,,,,,
,ERJ-3EKF40R2V,Panasonic,,20635,,,,,,OSI Electronics excess.,,,,,,
,NC3MBH1,,,44,,,,,,OSI Electronics excess. MFR: NEUTRIK,,,,,,
,ECS-250-18-33-AEN-TR,,,444,,,,,,OSI Electronics excess. MFR: ECS,,,,,,
,SN75LVCP600SDSKT,Texas Instruments,,56,,,,,,OSI Electronics excess.,,,,,,
,395021006,Molex LLC,,149,,,,,,OSI Electronics excess.,,,,,,
,BLM31KN471SH1L,Murata,,767,,,,,,OSI Electronics excess.,,,,,,
,CL31A476MPHNNNE,Samsung,,600,,,,,,OSI Electronics excess.,,,,,,
,MCP16312-E/MS,Microchip Technology Inc,,80,,,,,,OSI Electronics excess.,,,,,,
,CKCL44X7R1E103M085AA,Yageo,,567,,,,,,OSI Electronics excess.,,,,,,
,MLZ2012M3R3ATD69,TDK Corp,,833,,,,,,OSI Electronics excess.,,,,,,
,471554001,Molex LLC,,15,,,,,,OSI Electronics excess.,,,,,,
,IRLML0030TRPBF,Infineon,,555,,,,,,OSI Electronics excess.,,,,,,
,03450101H,Littelfuse Inc,,57,,,,,,OSI Electronics excess.,,,,,,
,885012206076,Wuerth Elektronik,,2338,,,,,,OSI Electronics excess.,,,,,,
,THVD8000DDFR,Texas Instruments,,15,,,,,,OSI Electronics excess.,,,,,,
,BAT54WS-7-F,,,1891,,,,,,OSI Electronics excess. MFR: DIODESINC,,,,,,
,1N4002-TP,,,4760,,,,,,OSI Electronics excess. MFR: MICRO-COMMERCIAL,,,,,,
,MBR0580S1-7,Diodes Inc,,3064,,,,,,OSI Electronics excess.,,,,,,
,TAS5727PHPR,Texas Instruments,,24,,,,,,OSI Electronics excess.,,,,,,
,TAS5825MRHBR,Texas Instruments,,62,,,,,,OSI Electronics excess.,,,,,,
,12077628,,,2511,,,,,,OSI Electronics excess. MFR: DELPHI,,,,,,
,SBH11-PBPC-D05-RA-BK,,,288,,,,,,OSI Electronics excess. MFR: SULLINS,,,,,,
,434123025826,Wuerth Elektronik,,189,,,,,,OSI Electronics excess.,,,,,,
,ESP32-P4NRW32,,,232,,,,,,OSI Electronics excess. MFR: ESPRESSIF,,,,,,
,1935857,,,38,,,,,,OSI Electronics excess. MFR: PHOENIX,,,,,,
,L78L33ACD13TR,,,1311,,,,,,OSI Electronics excess. MFR: ST MICRO,,,,,,
,RL1220T-R050-G,,,1781,,,,,,OSI Electronics excess. MFR: SUSUMU,,,,,,
,HV732BTTD1004D,,,763,,,,,,OSI Electronics excess. MFR: KOA/SPEER,,,,,,
,2029056-4,,,200,,,,,,OSI Electronics excess. MFR: TE CONNECT,,,,,,
,BD-C514RO,,,237,,,,,,OSI Electronics excess. MFR: BRIGHTLED,,,,,,
,83100000005,Littelfuse Inc,,65,,,,,,OSI Electronics excess.,,,,,,
,RT0603BRD07576RL,Yageo,,1660,,,,,,OSI Electronics excess.,,,,,,
,M24256-BRMN6TP,,,217,,,,,,OSI Electronics excess. MFR: ST MICRO,,,,,,
,TMK316AB7106KLHT,,,1021,,,,,,OSI Electronics excess. MFR: TAIYO YUDEN,,,,,,
,885012208019,Wuerth Elektronik,,781,,,,,,OSI Electronics excess.,,,,,,
,SJ1-3535NG-BE,,,104,,,,,,OSI Electronics excess. MFR: CUI,,,,,,
,100DP4T8B13M2REH,,,16,,,,,,OSI Electronics excess. MFR: E-SWITCH,,,,,,
,VLS6045EX-3R3N,TDK Corp,,32,,,,,,OSI Electronics excess.,,,,,,
,UVR1H331MPD1TD,,,342,,,,,,OSI Electronics excess. MFR: NICHICON,,,,,,
,C1608X7S0J475K080AC,TDK Corp,,887,,,,,,OSI Electronics excess.,,,,,,
,ERA-3AEB7872V,Panasonic,,898,,,,,,OSI Electronics excess.,,,,,,
,BC12AAPC,,,140,,,,,,OSI Electronics excess. MFR: MPD,,,,,,
,LTST-C191TBKT,,,1265,,,,,,OSI Electronics excess. MFR: LITE-ON,,,,,,
,TPS54040DGQR,Texas Instruments,,50,,,,,,OSI Electronics excess.,,,,,,
,C3216X5R1E336M160AC,TDK Corp,,146,,,,,,OSI Electronics excess.,,,,,,
,C3216X7R2A474K160AA,TDK Corp,,76,,,,,,OSI Electronics excess.,,,,,,
,D1213A-02SR-7,,,467,,,,,,OSI Electronics excess. MFR: DIODESINC,,,,,,
,MBR160HWTR,,,1134,,,,,,OSI Electronics excess. MFR: SMC_DIODE,,,,,,
,RC2010JK-07430KL,Yageo,,8973,,,,,,OSI Electronics excess.,,,,,,
,MS3V-T1R-32.768KHZ-12.5PF-20PPM-TA-QC-AU,,,257,,,,,,OSI Electronics excess. MFR: MICROCRYST,,,,,,
,RAC04-09SGA,,,7,,,,,,OSI Electronics excess. MFR: RECOM,,,,,,
,PMEG10010ELR-QX,Nexperia,,1066,,,,,,OSI Electronics excess.,,,,,,
,UKL1J150MED,,,604,,,,,,OSI Electronics excess. MFR: NICHICON,,,,,,
,NC7WZ14EP6X,On Semiconductor,,117,,,,,,OSI Electronics excess.,,,,,,
,1-1586041-0,,,124,,,,,,OSI Electronics excess. MFR: TE CONNECT,,,,,,
,350212-1,,,65,,,,,,OSI Electronics excess. MFR: TE CONNECT,,,,,,
,CC0805KRX7R9BB473,Yageo,,2068,,,,,,OSI Electronics excess.,,,,,,
,SI2333DDS-T1-GE3,,,584,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,LMX321ILT,,,98,,,,,,OSI Electronics excess. MFR: ST MICRO,,,,,,
,MM3Z3V3ST1G,On Semiconductor,,871,,,,,,OSI Electronics excess.,,,,,,
,C1608X5R1A475K080AE,TDK Corp,,881,,,,,,OSI Electronics excess.,,,,,,
,PBC02SAAN,,,588,,,,,,OSI Electronics excess. MFR: SULLINS,,,,,,
,BAV99LT3G,On Semiconductor,,2118,,,,,,OSI Electronics excess.,,,,,,
,KTR25JZPF4703,Rohm,,778,,,,,,OSI Electronics excess.,,,,,,
,AQ1003-01LTG,Littelfuse Inc,,326,,,,,,OSI Electronics excess.,,,,,,
,C0805C122J5GAC7800,Kemet Electronics Corp,,1600,,,,,,OSI Electronics excess.,,,,,,
,SMAJ16A,Littelfuse Inc,,892,,,,,,OSI Electronics excess.,,,,,,
,TAS5760MDDCA,Texas Instruments,,23,,,,,,OSI Electronics excess.,,,,,,
,MA100624R2-DAL,,,734,,,,,,OSI Electronics excess. MFR: STREMPEAK,,,,,,
,LTST-C19FD1WT,,,30,,,,,,OSI Electronics excess. MFR: LITEON,,,,,,
,CRGS0805J15R,,,1015,,,,,,OSI Electronics excess. MFR: TE CONNECT,,,,,,
,"74HCT125D,653",NXP Semiconductor,,332,,,,,,OSI Electronics excess.,,,,,,
,BGS12P2L6E6327XTSA1,Infineon,,207,,,,,,OSI Electronics excess.,,,,,,
,LM2931ACDR2G,On Semiconductor,,138,,,,,,OSI Electronics excess.,,,,,,
,353180420,Molex LLC,,302,,,,,,OSI Electronics excess.,,,,,,
,4-644456-4,,,50,,,,,,OSI Electronics excess. MFR: TE CONNECT,,,,,,
,CL31B226MPHNNNE,Samsung,,54,,,,,,OSI Electronics excess.,,,,,,
,"BAS70-06,215",NXP Semiconductor,,3233,,,,,,OSI Electronics excess.,,,,,,
,VOS617A-9T,,,309,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,GRM188R71E224KA88D,Murata,,1696,,,,,,OSI Electronics excess.,,,,,,
,2-1747981-3,,,43,,,,,,OSI Electronics excess. MFR: TE CONNECT,,,,,,
,TAJA106K016RNJ,Avx Corp,,187,,,,,,OSI Electronics excess.,,,,,,
,DMP6023LE-13,Diodes Inc,,88,,,,,,OSI Electronics excess.,,,,,,
,DRV8838DSGR,Texas Instruments,,65,,,,,,OSI Electronics excess.,,,,,,
,TL972IDR,Texas Instruments,,253,,,,,,OSI Electronics excess.,,,,,,
,1-1825027-4,,,327,,,,,,OSI Electronics excess. MFR: TE CONNECT,,,,,,
,ZHCS400TA,,,4,,,,,,OSI Electronics excess. MFR: DIODESINC,,,,,,
,DFE252012F-1R0M=P2,Murata,,47,,,,,,OSI Electronics excess.,,,,,,
,CC0603FRNPO9BN151,Yageo,,1606,,,,,,OSI Electronics excess.,,,,,,
,SJ1-3525NG-PI,,,132,,,,,,OSI Electronics excess. MFR: CUI,,,,,,
,CI4405M1VR0-NH,,,339,,,,,,OSI Electronics excess. MFR: CVILUX,,,,,,
,43045-0612,Molex LLC,,46,,,,,,OSI Electronics excess.,,,,,,
,C0603C224K3RACTU,Kemet Electronics Corp,,1477,,,,,,OSI Electronics excess.,,,,,,
,B72530T300K62,,,1372,,,,,,OSI Electronics excess. MFR: EPCOS,,,,,,
,CL31B106KLHNFNE,Samsung,,219,,,,,,OSI Electronics excess.,,,,,,
,1586037-2,,,161,,,,,,OSI Electronics excess. MFR: TE CONNECT,,,,,,
,CGA3E2C0G1H103J080AA,TDK Corp,,249,,,,,,OSI Electronics excess.,,,,,,
,SRP7050TA-100M,Bourns Inc,,57,,,,,,OSI Electronics excess.,,,,,,
,GRM188R61E105KA12J,Murata,,1606,,,,,,OSI Electronics excess.,,,,,,
,W25Q16JVSNIQ,Winbond,,155,,,,,,OSI Electronics excess.,,,,,,
,ADTSM644KVT/R,,,106,,,,,,OSI Electronics excess. MFR: APEM,,,,,,
,VLS6045EX-1R0N,TDK Corp,,230,,,,,,OSI Electronics excess.,,,,,,
,XZMYK53W-1,,,1220,,,,,,OSI Electronics excess. MFR: SUNLED,,,,,,
,PHE850EA4470MA03R17,Kemet Electronics Corp,,202,,,,,,OSI Electronics excess.,,,,,,
,CGA3E1X5R0J475K080AC,TDK Corp,,12,,,,,,OSI Electronics excess.,,,,,,
,NSR0340V2T1G,On Semiconductor,,480,,,,,,OSI Electronics excess.,,,,,,
,EMK212BJ106KG-T,,,2973,,,,,,OSI Electronics excess. MFR: TAIYOYUDEN,,,,,,
,SMAJ12CA-13-F,,,460,,,,,,OSI Electronics excess. MFR: DIODESINC,,,,,,
,TPS62A02DRLR,Texas Instruments,,11,,,,,,OSI Electronics excess.,,,,,,
,DMP3056L-7,Diodes Inc,,211,,,,,,OSI Electronics excess.,,,,,,
,W25Q64JVSSIQ,Winbond,,268,,,,,,OSI Electronics excess.,,,,,,
,CC1206KRX7RABB103,Yageo,,1605,,,,,,OSI Electronics excess.,,,,,,
,VJ0603A471FXACW1BC,,,796,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,LTST-C190KGKT,,,902,,,,,,OSI Electronics excess. MFR: LITEON,,,,,,
,VJ0603A330FXACW1BC,,,764,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,TPA3118D2DAP,Texas Instruments,,1275,,,,,,OSI Electronics excess.,,,,,,
,D1213A-01T-7,Diodes Inc,,1141,,,,,,OSI Electronics excess.,,,,,,
,TMP1075DGKR,Texas Instruments,,152,,,,,,OSI Electronics excess.,,,,,,
,MLG1005SR18JTD25,TDK Corp,,89,,,,,,OSI Electronics excess.,,,,,,
,ERJ-8ENF21R5V,Panasonic,,4973,,,,,,OSI Electronics excess.,,,,,,
,C0603C563K5RACTU,Kemet Electronics Corp,,680,,,,,,OSI Electronics excess.,,,,,,
,LTST-C190KRKT,,,833,,,,,,OSI Electronics excess. MFR: LITEON,,,,,,
,ERZ-V07D470,Panasonic,,633,,,,,,OSI Electronics excess.,,,,,,
,742792664,Wuerth Elektronik,,2568,,,,,,OSI Electronics excess.,,,,,,
,DR127-150-R,,,83,,,,,,OSI Electronics excess. MFR: EATON,,,,,,
,ERZV14D241,Panasonic,,348,,,,,,OSI Electronics excess.,,,,,,
,AT45DB081E-SSHN-T,,,38,,,,,,OSI Electronics excess. MFR: DIALOG_SEMICON,,,,,,
,SN74LVC1G125DBVR,Texas Instruments,,230,,,,,,OSI Electronics excess.,,,,,,
,FTSH-105-01-L-DV-007-K,Samtec Inc,,23,,,,,,OSI Electronics excess.,,,,,,
,CL10C471JB81PNL,Samsung,,2032,,,,,,OSI Electronics excess.,,,,,,
,RT0603BRD073K3L,Yageo,,780,,,,,,OSI Electronics excess.,,,,,,
,HCM498000000ABJT,,,86,,,,,,OSI Electronics excess. MFR: CITIZEN,,,,,,
,PPTC052LFBN-RC,,,74,,,,,,OSI Electronics excess. MFR: SULLINS,,,,,,
,FC-135 32.7680KA-AG3,Seiko Epson,,52,,,,,,OSI Electronics excess.,,,,,,
,353181220,Molex LLC,,50,,,,,,OSI Electronics excess.,,,,,,
,Q2-F3X-1/4-01-MS100FT,,,3679,,,,,,OSI Electronics excess. MFR: QUALTEK,,,,,,
,RCJ-027,,,54,,,,,,OSI Electronics excess. MFR: CUI,,,,,,
,RR1220P-2101-D-M,,,2083,,,,,,OSI Electronics excess. MFR: SUSUMU,,,,,,
,TPS60403DBVR,Texas Instruments,,39,,,,,,OSI Electronics excess.,,,,,,
,12052641-B,,,34,,,,,,OSI Electronics excess. MFR: DELPHI,,,,,,
,1N914BWT,On Semiconductor,,1000,,,,,,OSI Electronics excess.,,,,,,
,ACM7060-301-2PL-TL01,TDK Corp,,60,,,,,,OSI Electronics excess.,,,,,,
,ERA-2AEB3741X,Panasonic,,950,,,,,,OSI Electronics excess.,,,,,,
,NCP502SN36T1G,On Semiconductor,,75,,,,,,OSI Electronics excess.,,,,,,
,FBMH2016HM121NT,,,984,,,,,,OSI Electronics excess. MFR: TAIYO YUDEN,,,,,,
,395121002,Molex LLC,,145,,,,,,OSI Electronics excess.,,,,,,
,C0805C102J5GAC7800,Kemet Electronics Corp,,1500,,,,,,OSI Electronics excess.,,,,,,
,ABLS-8.000MHZ-B2-T,Abracon,,214,,,,,,OSI Electronics excess.,,,,,,
,RR1220Q-24R9-D-M,,,3127,,,,,,OSI Electronics excess. MFR: SUSUMU,,,,,,
,RR1220P-3012-D-M,,,1974,,,,,,OSI Electronics excess. MFR: SUSUMU,,,,,,
,12048074,,,204,,,,,,OSI Electronics excess. MFR: APTIV,,,,,,
,UMK316AB7475KL-T,,,3,,,,,,OSI Electronics excess. MFR: TAIYO YUDEN,,,,,,
,VEMD2020X01,,,118,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,RMCF0402FT100K,,,38,,,,,,OSI Electronics excess. MFR: STACKPOLE,,,,,,
,SN74CBTLV3125PWR,Texas Instruments,,241,,,,,,OSI Electronics excess.,,,,,,
,C1608X7R1H474K080AC,TDK Corp,,574,,,,,,OSI Electronics excess.,,,,,,
,S5GB R5G,,,224,,,,,,OSI Electronics excess. MFR: TAIWAN,,,,,,
,04025U100FAT2A,Avx Corp,,235,,,,,,OSI Electronics excess.,,,,,,
,ERJ-PB3B4992V,Panasonic,,879,,,,,,OSI Electronics excess.,,,,,,
