Chuboe_Offer_ID[Value],Chuboe_MPN,Chuboe_MFR_ID[Value],Chuboe_MFR_Text,Qty,Chuboe_Lead_Time,Chuboe_Package_Desc,C_Country_ID[Name],Chuboe_Date_Code,C_Currency_ID[ISO_Code],Description,IsActive,Chuboe_MPN_Clean,Chuboe_CPC,PriceEntered,Chuboe_MOQ,Chuboe_SPQ
,K9F2G08U0A-PCB0000,,Samsung Semiconductor Inc,3840.000,,US2012180000032;G01E03,,2009/19,,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",,,,,,
,K9F2G08U0A-PCB0000,,Samsung Semiconductor Inc,297.000,,US2012290000006;G01E04,,2009/25,,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",,,,,,
,K9F2G08U0A-PCB0000,,Samsung Semiconductor Inc,960.000,,US2012180000033;G01E02,,2009/19,,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",,,,,,
,K9F2G08U0A-PCB0000,,Samsung Semiconductor Inc,1920.000,,US2012180000034;G01E02,,2009/19,,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",,,,,,
,K9F2G08U0A-PCB0000,,Samsung Semiconductor Inc,655.000,,US2012180000035;G04D01,,2009/19,,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",,,,,,
,K9F2G08U0A-PCB0000,,Samsung Semiconductor Inc,1920.000,,US2012180000036;G01E03,,2009/25,,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",,,,,,
,K9F2G08U0A-PCB0000,,Samsung Semiconductor Inc,960.000,,US2012180000039;G01E03,,2009/25,,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",,,,,,
,KA48254DEFC21TABHA17,,Smiths Interconnect,10.000,,US2206020000030;G07D01,,1542,,KA48254DEFC21TABHA17,,,,,,
,KEMCDR02BX223AKW,,Kemet Electronics Corp,500.000,,PX2401020000202;F02E02,,,,Multilayer Ceramic Capacitors MLCC - SMD,,,,,,
,KEMCDR02FX223AKWR7956,,Kemet Electronics Corp,470.000,,PX2401020000203;F02E02,,,,mpn KEMCDR02FX223AKWR7956,,,,,,
,KFE-440-4ET,,Penn Engineering,400.000,,LI2207010000046;G07E02,,N/A,,"Broaching standoffs, threaded or unthrea",,,,,,
,KFSE-440-20,,Pem,50.000,,LI2207010000047;G05D02,,N/A,,"Standoffs & Spacers STANDOFF, BROACHING,",,,,,,
,KFSE-440-20,,Pem,45.000,,LI2209200000014;G05D02,,,,"Standoffs & Spacers STANDOFF, BROACHING,",,,,,,
,KFSE-440-4,,Penn Engineering,305.000,,LI2207010000049;G07E02,,1939,,Standoff Broaching F/F 4-40-THD Stainles,,,,,,
,L-8945,,Pico Tools,40.000,,LI2208010000030;G06C02,,2110,,Power Management Specialized - PMIC PTS,,,,,,
,L-8945,,Pico Tools,19.000,,LI2208010000031;G06C02,,2102,,Power Management Specialized - PMIC PTS,,,,,,
,L-8945,,Pico Tools,69.000,,CL2211170000031;G08B03,,1346,,Power Management Specialized - PMIC PTS,,,,,,
,LM124FKB,,Texas Instruments,14.000,,LI2208010000033;G06B01,,REEL,,"Military-grade, quad, 30-V, 1.2-MHz oper",,,,,,
,LM124J,,Texas Instruments,200.000,,LI2207010000048;G01A03,,N/A,,Operational Amplifier 4 Func 7,,,,,,
,LM124J/883,,Texas Instruments,26.000,,LI2208010000034;G01A02,,2112,,"IC,LIN,OPAMP,124,14DIL,QUAD,HIGH",,,,,,
,LM136AH-2.5,,National Semiconductor,739.000,,AN2208220000035;G04C03,,,,Voltage References A 926-LM136AH-25/NOPB,,,,,,
,LM136AH2.5/883,,Texas Instruments,20.000,,LI2208010000038;G04C03,,1932,,2.5V Reference Diode,,,,,,
,LM136AH2.5/883,,Texas Instruments,320.000,,LI2207010000050;G04C03,,"1924, 1932",,2.5V Reference Diode,,,,,,
,LM136AH2.5/883,,Texas Instruments,48.000,,LI2208010000035;G04C03,,N/A,,2.5V Reference Diode,,,,,,
,LM136AH2.5/883,,Texas Instruments,49.000,,LI2208010000037;G04C03,,1817,,2.5V Reference Diode,,,,,,
,LM136AH-2.5/883,,Texas Instruments,200.000,,LI2207050000100;G04C03,,1932,,2.5 VOLT REFERENCE,,,,,,
,LM136AH-5.0,,Vishay Dale,994.000,,LI2102260000017;G07C02,,,,Voltage References,,,,,,
,LM139AD,,Texas Instruments,1528.000,,LI2207140000016;G04B02,,1531,,Comparator Quad R-R O/P �15V/30V 14-Pin,,,,,,
,LM139ADR,,Texas Instruments,2403.000,,LI2207140000017;G04B02,,1719,,IC OPERATIONAL AMPLIFIER,,,,,,
,LM139AWB,,Texas Instruments,152.000,,PX2401020000205;F01C03,,,,Quad Differential Comparator,,,,,,
,LM139FKB,,Texas Instruments,42.000,,LI2208010000039;G01A03,,"2119, 2112",,"MICROCIRCUIT,VOLTAGE COMP",,,,,,
,LM139J,,Texas Instruments,21.000,,LI2208010000040;G01A03,,2045,,IC COMP QUAD LPWR L OFF V 14CDIP,,,,,,
,LM139J,,Texas Instruments,56.000,,LI2207050000102;G01A03,,2045,,IC COMP QUAD LPWR L OFF V 14CDIP,,,,,,
,LM193DR,,Texas Instruments,2252.000,,CL2209070000026;G06B03,,1001,,IC DUAL DIFF COMPARATOR 8-SOIC,,,,,,
,LM193DR,,Texas Instruments,96.000,,LI2207050000103;G06B03,,N/A,,IC DUAL DIFF COMPARATOR 8-SOIC,,,,,,
,LM193JG,,Texas Instruments,156.000,,LI2207050000012;G01A03,,2045,,"Ic,Lin,Compar,193,Dual,Volt.Re",,,,,,
,LM20CIM7/NOPB,,Texas Instruments,5.000,,LI2208240000024;G07E04,,1531,,�1.5�C Analog Output Temperature Sensor,,,,,,
,LM50CIM3,,Texas Instruments,523.000,,PX2312270000029;F01E02,,,,Temp Sensor Analog 3-Pin SOT-23 T/R,,,,,,
,LM833MM/NOPB,,Texas Instruments,972.000,,PX2401020000206;F02E01,,,,Operational Amplifiers,,,,,,
,LMV431AIM5/N0PB,,Texas Instruments,672.000,,PX2401020000207;F02E03,,,,mpn LMV431AIM5/N0PB,,,,,,
,LT1054IN8,,Lineartech,166.000,,LI2207050000013;G01A03,,2006,,"Ic,Convertor,Switched-Capacito",,,,,,
,LTC1966MPMS8,,Linear Technology Corp,247.000,,LI2208240000026;G07E04,,1537,,IC RMS TO DC CONVERTER 8MSOP,,,,,,
,LTC1966MPMS8#PBF,,Analog Devices Inc,22.000,,LI2207050000014;G03A02,,N/A,,Power Management Specialized - PMIC MP V,,,,,,
,LTL1CHKFKNN,,Lite-On Technology Corp,4475.000,,LI2207050000015;G06A03,,2020,,LED ORANGE CLEAR T-1 T/H,,,,,,
,LVR05R0400FS73,,Vishay Dale,386.000,,LI2207050000016;G02A03,,1524,,RES 0.04 OHM 1% 5W AXIAL WW,,,,,,
,M15098/11-001,,,136.000,,LI2402200000015;G08E03,,,,"LAMP,GLOW",,,,,,
,M27/356-34,,Pico Electronics Inc,42.000,,LI2208010000041;G07A03,,1331,,"Transformers and Inductors (Audio, Power",,,,,,
,M27/356-34,,Pico Electronics Inc,58.000,,LI2210170000055;G07A03,,,,"Transformers and Inductors (Audio, Power",,,,,,
,M3786/4-3160,,Cole Instrument Corp,47.000,,US2206020000022;G04C02,,1604,,M3786/4-3160,,,,,,
,M3786/4-3160,,Cole Instrument Corp,20.000,,US2206020000024;G04C02,,1604,,M3786/4-3160,,,,,,
,M38510/30502BCA,,Texas Instruments,17.000,,LI2208010000042;G01A03,,1434,,"Microcircuit,Digital",,,,,,
,M38510/65702BCX,,Texas Instruments,641.000,,LI2102260000011;A01B01,,,,MICROCIRCUIT,,,,,,
,M38510/65702BCX,,Texas Instruments,482.000,,LI2102260000009;A01B01,,,,MICROCIRCUIT,,,,,,
,M38510/65702BCX,,Texas Instruments,123.000,,LI2102260000008;A01B01,,,,MICROCIRCUIT,,,,,,
,M38510/65702BCX,,Texas Instruments,1151.000,,LI2102260000007;A01B01,,,,MICROCIRCUIT,,,,,,
,M38510/65702BCX,,Texas Instruments,34.000,,LI2102260000010;A01B01,,,,MICROCIRCUIT,,,,,,
,M38510/65702BCX,,Texas Instruments,287.000,,LI2102260000005;A01B01,,,,MICROCIRCUIT,,,,,,
,M38510/65702BCX,,Texas Instruments,131.000,,LI2102260000004;A01B01,,,,MICROCIRCUIT,,,,,,
,M38510/65702BCX,,Texas Instruments,334.000,,LI2102260000003;A01B01,,,,MICROCIRCUIT,,,,,,
,M38510/65702BCX,,Texas Instruments,404.000,,LI2102260000006;A01B01,,,,MICROCIRCUIT,,,,,,
,M38510/65702BCX,,Texas Instruments,174.000,,LI2102260000002;A01B01,,,,MICROCIRCUIT,,,,,,
,M39003/01-2265,,Not Known Yet,12.000,,LI2402200000076;G08E03,,,,CAP TANT Hermetically Sealed 220uF 10V �,,,,,,
,M39003/01-2266,,Kemet Electronics Corp,24.000,,LI2402200000009;G08E04,,,,CAP TANT Hermetically Sealed 220uF 10V �,,,,,,
,M39003/01-5620,,Vishay Semiconductors,99.000,,CL2211170000032;G08B03,,1144,,CAP TANT 3.3UF 5% 15V AXIAL,,,,,,
,M39003/01-6024,,Vishay Sprague,54.000,,LI2207050000018;G03A01,,1438/1511,,CAP TANT 4.7UF 10% 10V AXIAL,,,,,,
,M39003/01-6194,,Kemet Electronics Corp,2069.000,,LI2207140000050;G07E04,,0003,,CAP TANT 1UF 10% 50V AXIAL,,,,,,
,M39003/01-7029,,Vishay Sprague,96.000,,LI2207050000019;G04E02,,2045,,CAP TANT 33UF 10% 10V AXIAL,,,,,,
,M39003/01-7111,,Vishay Semiconductors,64.000,,CL2209070000029;G05E02,,N/A,,CAP TANT 22UF 10% 35V AXIAL,,,,,,
,M39003/01-7111,,Vishay Semiconductors,147.000,,CL2209070000028;G08E01,,1346,,CAP TANT 22UF 10% 35V AXIAL,,,,,,
,M39003/01-7121,,Vishay Sprague,343.000,,LI2208240000031;G07F03,,N/A,,CAP TANT 47UF 10% 35V AXIAL,,,,,,
,M39003/01-7214,,Vishay Sprague,76.000,,LI2207050000020;A02A01,,1937,,CAP TANT 4.7UF 10% 50V AXIAL,,,,,,
,M39003/01-7235/TR,,Vishay Semiconductors,386.000,,LI2212270000006;G03B02,,,,CAP TANT 22UF 20% 50V AXIAL,,,,,,
,M39003/01-8048,,Vishay Sprague,100.000,,LI2207050000022;G05D02,,2052,,CAP TANT 3.3UF 10% 15V AXIAL,,,,,,
,M39003/09-0251,,Kemet Electronics Corp,10.000,,LI2402200000011;G08E04,,,,CAP TANT Hermetically Sealed 100uF 20V �,,,,,,
,M39003/09-3064/TR,,Vishay Sprague,98.000,,LI2207050000023;G03C03,,2109,,CAP TANT 47UF 10% 35V AXIAL,,,,,,
,M39006/22-0625,,Vishay Sprague,362.000,,LI2207050000025;G04E01,,2019,,CAP TANT 4.7UF 10% 100V AXIAL,,,,,,
,M39006/22-0625,,Vishay Sprague,123.000,,LI2207050000024;G04E01,,2006,,CAP TANT 4.7UF 10% 100V AXIAL,,,,,,
,M39014/01-1248V,,Kemet Electronics Corp,335.000,,LI2207050000026;G06B03,,N/A,,M39014/01-1248V,,,,,,
,M39014/01-1277V,,Kemet Electronics Corp,316.000,,CL2209070000031;G04D03,,"1035, 1110, 1142, 1210",,CAP CER AXIAL,,,,,,
,M39014/01-1289,,AVX Corporation,155.000,,LI2207050000027;G03A01,,N/A,,CAP CER AXIAL,,,,,,
,M39014/01-1290V,,Kemet Electronics Corp,100.000,,CL2211170000033;G08B03,,N/A,,CAP CER 33PF 200V 10% RADIAL,,,,,,
,M39014/01-1293V,,AVX Corporation,100.000,,LI2207050000037;G03B02,,N/A,,CAP CER AXIAL,,,,,,
,M39014/01-1299V,,Kemet Electronics Corp,342.000,,CL2209080000007;G04D02,,1310,,CAP CER 100PF 200V 10% RADIAL,,,,,,
,M39014/01-1311VTR1,,AVX Corporation,2439.000,,LI2207050000038;G03B03,,2042,,CAP CER AXIAL,,,,,,
,M39014/01-1347,,AVX Corporation,200.000,,LI2207050000039;G02A03,,N/A,,CAP CER AXIAL,,,,,,
,M39014/01-1347V,,AVX Corporation,176.000,,LI2208240000032;G07E04,,N/A,,CAP CER AXIAL,,,,,,
,M39014/01-1449V,,Kyocera Connector Products Corp,191.000,,CL2209080000008;G04D02,,1227,,CAP CER AXIAL,,,,,,
,M39014/01-1526V,,AVX Corporation,72.000,,LI2207050000040;G06D02,,2002,,CAP CER AXIAL,,,,,,
,M39014/01-1528V,,Kemet Electronics Corp,100.000,,CL2209080000010;G04D03,,1315,,CAP CER AXIAL,,,,,,
,M39014/01-1531V,,Kemet Electronics Corp,318.000,,LI2208240000033;G05D01,,N/A,,CAP CER AXIAL,,,,,,
,M39014/01-1593V,,Kemet Electronics Corp,1540.000,,LI2207050000041;G03B02,,"2027, 2102",,CAP CER 0.1UF 50V BX RADIAL,,,,,,
,M39014/01-1593VTR,,Kemet Electronics Corp,276.000,,LI2207050000042;G02E02,,2040,,CAP CER AXIAL,,,,,,
,M39014/01-1593VTR,,Kemet Electronics Corp,1700.000,,LI2207050000044;G03A03,,"2025, 2032, 2102",,CAP CER AXIAL,,,,,,
,M39014/02-1252V,,Kyocera Connector Products Corp,130.000,,CL2209080000011;G04D02,,1150,,CAP CER AXIAL,,,,,,
,M39014/02-1253V,,Kemet Electronics Corp,184.000,,LI2208240000035;G05D01,,N/A,,CAP 0.0047UF 200VDC X7R 20% RDL 5.08MM 0,,,,,,
,M39014/02-1258V,,Kemet Electronics Corp,520.000,,CL2209080000012;G04D03,,"1312, 1316",,CAP CER AXIAL,,,,,,
,M39014/02-1270V,,Kyocera Connector Products Corp,120.000,,CL2209080000013;G04D03,,1305,,CAP CER AXIAL,,,,,,
,M39014/02-1280V,,Kemet Electronics Corp,64.000,,CL2209080000014;G08E01,,N/A,,CAP CER AXIAL,,,,,,
,M39014/02-1286VTR1,,AVX Corporation,1973.000,,li2207050000050;G03C03,,1911,,CAP CER AXIAL,,,,,,
,M39014/02-1297VTR1,,AVX Corporation,1920.000,,LI2207050000051;G03B03,,1920,,M39014/02-1297VTR1,,,,,,
,M39014/02-1320V,,Kemet Electronics Corp,111.000,,CL2209080000015;G08E01,,N/A,,CAP CER 0.47UF 50V BX RADIAL,,,,,,
,M39014/02-1338VTR1,,AVX Corporation,1075.000,,LI2207050000052;G03B03,,2049,,CAP CER AXIAL,,,,,,
,M39014/02-1342V,,Kemet Electronics Corp,50.000,,LI2207050000053;G03B01,,N/A,,CAP CER AXIAL,,,,,,
,M39014/02-1342V,,Kemet Electronics Corp,102.000,,LI2208240000036;G03B01,,N/A,,CAP CER AXIAL,,,,,,
,M39014/02-1343V,,AVX Corporation,229.000,,LI2208250000013;G07C02,,N/A,,CAP CER AXIAL,,,,,,
,M39014/02-1350VTR,,Kemet Electronics Corp,276.000,,LI2207050000054;G03B02,,N/A,,CAP CER AXIAL,,,,,,
,M39014/02-1419VTR,,Kemet Electronics Corp,160.000,,LI2207050000055;G03B02,,2046,,CAP CER AXIAL,,,,,,
,M39014/05-2237,,Kyocera Connector Products Corp,900.000,,CL2209080000017;G05D04,,0255,,CAP CER AXIAL,,,,,,
,M39014/05-2291,,Kemet Electronics Corp,496.000,,CL2209080000018;G04D03,,1210,,Cap Ceramic 0.1uF 50V X7R 10% Axial (0.0,,,,,,
,M39014/22-0745,,Kyocera Connector Products Corp,125.000,,CL2209080000019;G04D02,,1143,,CAP CER 2DIP,,,,,,
,M3901401-1339V,,Kemet Electronics Corp,168.000,,LI2207050000056;G06B01,,1946,,Cap Ceramic 100pF 200V BX 10% Radial 5.0,,,,,,
,M3901401-1575V,,AVX Corporation,195.000,,LI2207050000057;G06B01,,2045,,CAP CER 10000PF 100V BX RADIAL,,,,,,
,M39016/15-082P,,TE Connectivity Ltd,31.000,,LI2209260000018;G05D01,,,,Industrial Relays 5V Micro Min Relay 2 F,,,,,,
,M39018/01-1074P,,Barker Microfarads Inc,237.000,,LI2402200000063;G08D02,,,,CAP ALUM ELEC POLAR 27uF 250V -10% +30%,,,,,,
,M39022/12-1037,,Exxelia Technologies,235.000,,LI2207180000014;G08F01,,1510,,Capacitor Military Film,,,,,,
,M45938/12-2C,,Penn Engineering,155.000,,LI2208250000014;G07A03,,N/A,,KFS2-440 W/mil Spec Tests Mili,,,,,,
,M4946506TR0100F,,Vishay Semiconductors,1430.000,,LI2207140000051;A02C01,,1223,,Induct Wire Wound Fixed Resistor,,,,,,
,M4946507TR0500F,,Vishay Dale,422.000,,LI2102260000013;G07C02,,,,"Fixed Resistor, Metal Strip, 0.05 ohm�1%",,,,,,
,M4946507TR0500F,,Vishay Dale,497.000,,LI2102260000014;G07C02,,,,"Fixed Resistor, Metal Strip, 0.05 ohm�1%",,,,,,
,M4946507TR0500F,,Vishay Dale,79.000,,LI2102260000012;G07C02,,,,"Fixed Resistor, Metal Strip, 0.05 ohm�1%",,,,,,
,M5502/172-02,,Amphenol Corp,53.000,,LI2207050000058;G07A02,,N/A,,Connector Accessories Alternate Length B,,,,,,
,M55155/049H02,,Staffall,1719.000,,US2509110000009;G03E03,,,,M55155/049H02,,,,,,
,M55302/119-11,,Airborn Inc,3.000,,LI2208010000044;G06D02,,2115,,"CONNECTOR,ELEC,PCB,RECEPTACLE,128 WAY,FE",,,,,,
,M55302/119-14,,Airborn Inc,341.000,,LI2207140000052;G06F03,,1229,,"Conn, Elec, Receptacle,128 Socket Contac",,,,,,
,M55302/57-A20X,,Airborn Inc,44.000,,LI2208010000045;G06A03,,1351,,Rectangular MIL Spec Connectors CONNECTO,,,,,,
,M55302/57A20Y,,Airborn Inc,34.000,,LI2208010000047;G05C02,,"2051, 2047",,Rectangular MIL Spec Connectors CONNECTO,,,,,,
,M55302/57A30X,,Airborn Inc,208.000,,LI2208250000017;A01C01,,"2034, 2102",,Rectangular MIL Spec Connectors CONNECTO,,,,,,
,M55302/57A40X,,Airborn Inc,63.000,,CL2207190000032;G08A02,,"1107, 1224",,RECTANGULAR MIL CONNECTOR,,,,,,
,M55302/57A40Y1,,Airborn Inc,28.000,,CL2207190000033;G08E02,,1303,,Rectangular MIL Spec Connectors; CONNECT,,,,,,
,M55302/57A40Y11,,Airborn Inc,48.000,,CL2207200000009;G08E02,,1312,,Rectangular MIL Spec Connectors CONNECTO,,,,,,
,M55302/57A40Y12,,Airborn Inc,15.000,,CL2207200000010;G08E02,,1319,,CONNECTOR,,,,,,
,M55302/57A40Y13,,Airborn Inc,11.000,,CL2207200000033;G08E02,,1318,,Rectangular MIL Spec Connectors CONNECTO,,,,,,
,M55302/57A40Y14,,Airborn Inc,46.000,,CL2209080000025;G04D03,,1322,,Rectangular MIL Spec Connectors CONNECTO,,,,,,
,M55302/57A40Y16,,Airborn Inc,43.000,,CL2207200000011;G04D02,,1310,,Connector,,,,,,
,M55302/57-A40Y6,,Airborn Inc,26.000,,CL2209080000027;G04D02,,1315,,Mil-Spec Connector,,,,,,
,M55302/57A40Y7,,Airborn Inc,16.000,,CL2207200000013;G04D03,,"1520, 1317",,Connector,,,,,,
,M55302/57A40Y9,,Airborn Inc,37.000,,CL2207200000014;G04D02,,1322,,Connector,,,,,,
,M55302/57B36X,,Airborn Inc,4.000,,LI2208250000018;G06D04,,N/A,,RECTANGULAR MIL CONNECTOR,,,,,,
,M55302/58-B20F,,Not Known Yet,62.000,,LI2402200000004;G08E04,,,,"Connectors - Other Receptacle, Female So",,,,,,
,M55302/58LB20F,,Incon,110.000,,LI2207050000060;G06A03,,1943,,Conn Wire to Board RCP 20 POS 1.27mm Sol,,,,,,
,M55302/58LB40Y1,,Airborn Inc,12.000,,CL2209080000031;G04A01,,"1321, 1323",,Connector,,,,,,
,M55302/58LB40Y6,,Airborn Inc,11.000,,CL2207200000018;G08E02,,"1321, 1323",,Connector,,,,,,
,M55302/58LB40Y7,,Airborn Inc,6.000,,CL2207200000019;INVQRY,,1313,,Connector,,,,,,
,M55302/58LB40Y8,,Airborn Inc,8.000,,CL2209080000037;G04D02,,1313,,Connector,,,,,,
,M55302/58LB40Y9,,Airborn Inc,8.000,,CL2209080000038;G04D02,,1313,,Connector,,,,,,
,M55302/64LB20F,,Airborn Inc,2.000,,LI2208010000048;G07E04,,1735,,Rectangular MIL Spec Connectors CONNECTO,,,,,,
,M55302/64LB26F,,Airborn Inc,22.000,,LI2208010000049;G07A02,,2019,,MIL-DTL-55302 Series Connector,,,,,,
,M55302170B24Z2,,Amphenol Corp,17.000,,LI2208010000050;G05D01,,2008,,Relay,,,,,,
,M5530258/LB40Y12,,Airborn Inc,6.000,,CL2207200000024;G04C03,,1313,,Connector,,,,,,
,M5530258LB40Y11,,Airborn Inc,10.000,,CL2209080000039;G04D02,,1313,,Rectangular MIL Spec Connectors W-Series,,,,,,
,M5530258LB40Y12,,Airborn Inc,2.000,,CL2209080000041;G04D02,,1313,,Rectangular MIL Spec Connectors W-Series,,,,,,
,M5530258LB40Y12,,Airborn Inc,6.000,,CL2209080000042;G05D04,,1313,,Rectangular MIL Spec Connectors W-Series,,,,,,
,M5530258LB40Y13,,Airborn Inc,6.000,,CL2209080000043;G04D02,,1313,,Connector,,,,,,
,M5530258LB40Y13,,Airborn Inc,1.000,,CL2209080000044;G04D02,,1313,,Connector,,,,,,
,M5530258LB40Y16,,Airborn Inc,8.000,,CL2209080000045;G04D02,,1313,,Rectangular MIL Spec Connectors W-Series,,,,,,
,M5530264LB26F,,Incon,100.000,,LI2207050000061;G06D02,,2019,,CONNECTOR,,,,,,
,M55342E04B10B0RT5,,Vishay Intertechnology Inc,414.000,,PX2401020000210;F02E03,,,,Chip Resistors,,,,,,
,M55342E04B20B0RT5,,Vishay Intertechnology Inc,302.000,,PX2401020000211;F02E02,,,,Chip Resistors,,,,,,
,M55342E04B48B7RT5,,Vishay Intertechnology Inc,413.000,,PX2401020000212;F02E02,,,,Chip Resistors,,,,,,
,M55342H04B120BRT5,,Vishay Intertechnology Inc,300.000,,PX2401020000213;F02E02,,,,Chip Resistors,,,,,,
,M55342H04B15EORT5,,Vishay Intertechnology Inc,344.000,,PX2401020000214;F02E02,,,,Chip Resistors,,,,,,
,M55342H04B169BRT5,,Vishay Intertechnology Inc,117.000,,PX2401020000215;F02E02,,,,Chip Resistors,,,,,,
,M55342H04B226BRT0,,Vishay Intertechnology Inc,97.000,,PX2401020000216;F02E03,,,,Chip Resistors,,,,,,
,M55342H04B23E7RT5,,Vishay Intertechnology Inc,502.000,,PX2401020000217;F02E03,,,,Chip Resistors,,,,,,
,M55342H04B24E3R,,Vishay Intertechnology Inc,28.000,,PX2403190000009;F01E03,,,,Thin Film Resistors,,,,,,
,M55342H04B255ERTS,,Vishay Intertechnology Inc,122.000,,PX2401020000218;F02E02,,,,Chip Resistors,,,,,,
,M55342H04B2B00RTS,,Vishay Intertechnology Inc,168.000,,PX2401020000219;F02E02,,,,Chip Resistors,,,,,,
,M55342H04B30E9RT5,,Vishay Intertechnology Inc,81.000,,PX2401020000220;F02E03,,,,Chip Resistors,,,,,,
,M55342H04B324ERT5,,Vishay Intertechnology Inc,272.000,,PX2401020000221;F02E03,,,,Chip Resistors,,,,,,
,M55342H04B475ERT5,,Vishay Intertechnology Inc,232.000,,PX2401020000222;F02E03,,,,Chip Resistors,,,,,,
,M55342H04B487BRT0,,Vishay Intertechnology Inc,73.000,,PX2401020000223;F02E02,,,,Chip Resistors,,,,,,
,M55342H04B487BRTS,,Vishay Intertechnology Inc,339.000,,PX2401020000224;F02E02,,,,Chip Resistors,,,,,,
,M55342H04B57E6R,,State Of The Art,3135.000,,US2206030000005;G08E02,,1518,,M55342H04B57E6R,,,,,,
,M55342H04B8B25RT5,,Vishay Intertechnology Inc,44.000,,PX2401020000226;F02E02,,,,Chip Resistors,,,,,,
,M55342H06B20B0RTS,,Vishay Intertechnology Inc,313.000,,PX2401020000227;F02E03,,,,Chip Resistors,,,,,,
,M55342H08B40E2RT5,,Vishay Intertechnology Inc,823.000,,PX2401020000225;F02E02,,,,Chip Resistors,,,,,,
,M55342K03B27E4RS3,,Vishay Intertechnology Inc,512.000,,PX2401020000228;F02E02,,,,Chip Resistors,,,,,,
,M55342K06B100EP,,Vishay Semiconductors,200.000,,LI2207050000062;G04E04,,2027,,RESISTOR THIN FILM 100KOHMS 50WV 1+/-% T,,,,,,
,M55342K06B100GPS2,,Vishay Semiconductors,203.000,,LI2207050000063;G06A01,,2044,,Res Thick Film 0705 100 Ohm 2% 0.15W �10,,,,,,
,M55342K06B100HRS2,,Vishay Semiconductors,443.000,,LI2207050000064;G01D04,,2040,,Res Thick Film 0705 100K Ohm 2% 0.15W �1,,,,,,
,M55342K06B10D0RS2,,Vishay Semiconductors,124.000,,US2207050000064;G06B03,,2050,,Res Thick Film 0705 10 Ohm 1% 3/20W �100,,,,,,
,M55342K06B14E3PS2,,Vishay Semiconductors,442.000,,LI2207050000065;G03A02,,2052,,Res Thick Film 0705 14.3K Ohm 1% 0.15W �,,,,,,
,M55342K06B150HP,,Vishay Semiconductors,342.000,,LI2207050000066;G03A02,,1931,,RCWPM-575 150K 2% K M55342K06B150HP S83,,,,,,
,M55342K06B178ERS2,,Vishay Semiconductors,78.000,,LI2207050000067;G03A02,,1820,,Res Thick Film 0705 178K Ohm 1% 0.15W �1,,,,,,
,M55342K06B178ERS2,,Vishay Semiconductors,500.000,,LI2207060000060;G03A02,,2020,,Res Thick Film 0705 178K Ohm 1% 0.15W �1,,,,,,
,M55342K06B17E4RS2,,Vishay Semiconductors,147.000,,LI2207050000068;G06A01,,1952,,Res Thick Film 0705 17.4K Ohm 1% 0.15W �,,,,,,
,M55342K06B19B6RT5,,Vishay Dale,189.000,,LI2207050000069;G03A02,,1916,,RES SMD 19.6KOHM 0.1% 0.15W 0805,,,,,,
,M55342K06B1E00RS3,,Vishay Dale,365.000,,LI2207050000070;G01D04,,2031,,RES SMD 1K OHM 1% 0.15W 0705,,,,,,
,M55342K06B1E05RS2,,Vishay Semiconductors,698.000,,LI2207050000071;G03A02,,2036,,Res Thick Film 0705 1.05K Ohm 1% 3/20W �,,,,,,
,M55342K06B1E21RS2,,Vishay Semiconductors,435.000,,LI2207050000072;G03A02,,2014,,Res Thick Film 0705 1.21K Ohm 1% 0.15W �,,,,,,
,M55342K06B1F50PS6,,Vishay Semiconductors,261.000,,LI2207060000016;G03A02,,2110,,Res Thick Film 0705 1.5M Ohm 1% 0.15W �1,,,,,,
,M55342K06B1H50RS2,,Vishay Semiconductors,405.000,,LI2207060000017;G03A02,,2038,,Res Thick Film 0705 1.5K Ohm 2% 3/20W �1,,,,,,
,M55342K06B200HP,,IRC Company Ltd,317.000,,LI2207060000018;G03A02,,1950,,Rcwpm-575 200K 2% K,,,,,,
,M55342K06B20D5R,,Vishay,2241.000,,LI2402200000035;G08C01,,,,RES SMD THICK FILM 20.5 OHM 0.15W +/- 1%,,,,,,
,M55342K06B20H0P,,Vishay Dale,278.000,,LI2207060000019;G06A01,,2012,,Rcwpm-575 20K 2% K,,,,,,
,M55342K06B21E0RS2,,Vishay Dale,103.000,,li2207060000020;G03A02,,1901,,Res Thick Film 0705 21K Ohm 1% 3/20W �10,,,,,,
,M55342K06B220HRS2,,Vishay Dale,76.000,,LI2207060000021;G03A02,,1718,,Res Thick Film 0705 220K Ohm 2% 3/20W �1,,,,,,
,M55342K06B22H0P,,Vishay Dale,1411.000,,LI2208250000019;G07D01,,N/A,,"Thin film resistor, surface mount chip",,,,,,
,M55342K06B22HRS2,,Vishay Dale,76.000,,LI2207060000022;G01D04,,2049,,Res Thick Film 0705 22K Ohm 2% 3/20W �10,,,,,,
,M55342K06B274BRT5,,Vishay Dale,406.000,,LI2207060000023;G03A02,,2006,,Res Thin Film 0705 274K Ohm 0.1% 3/20W �,,,,,,
