Item,ItemDescription,Name,Lot Quantity,Date Code,Lot Unit Cost,Currency,Warehouse Name,Location
RS73F2BTTD10R0B,"RES,SMD,10 OHM,0.1%,25PPM,0.33W,1206",KOA Speer Electronics Inc,4242.000,2336,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.2.10
RSE116261,"Low Profile Socket for Relay, 6 Poles",Amphenol Corp,27.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G06D02
RSF1JT270K,RES 270K OHM 5% 1W AXIAL,Sei Electronics,2818.000,"1952, 19/17",0.00000,,Astute Electronics TAX Excess/Consignment,G06C01
RSF1JT270K,RES 270K OHM 5% 1W AXIAL,Sei Electronics,5000.000,1952,0.00000,,Astute Electronics TAX Excess/Consignment,G06C01
RSF1JT270K,RES 270K OHM 5% 1W AXIAL,Sei Electronics,2500.000,2019,0.00000,,Astute Electronics TAX Excess/Consignment,G06C01
RSF2JT12R0,RES 12 OHM 5% 2W AXIAL,Sei Electronics,1000.000,1934,0.00000,,Astute Electronics TAX Excess/Consignment,G06B02
RSF2JT12R0,RES 12 OHM 5% 2W AXIAL,Sei Electronics,250.000,N/A,0.00000,,Astute Electronics TAX Excess/Consignment,G06B02
RT0402BRD07100KL,"RES,SMD,0402,100KOHM,�.1%,1/16W",Yageo Corp,9742.000,2350,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.3.2
RT0402BRD0710K5L,"RES,SMD,10.5K,0.1%,1/16W,0402,ROHS",Yageo Corp,9165.000,2243,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.3.27
RT0402BRD0710KL,"Fixed Resistor, Thin Film, 0.0625W, 1000",Yageo Corp,9884.000,2338,0.00000,GBP,Astute Electronics Inc. LAM STL,LAM7.10.33
RT0402BRD0712KL,"RES,SMD,12.0KOHM,0.1%,1/16W,0402",Yageo Corp,9799.000,2334,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.8.25
RT0402BRD0718K2L,"RES,SMD,18.2KOHM,0.1%,1/16W,0402",Yageo Corp,9780.000,2210,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.3.16
RT0402BRD0719K1L,"RES,SMD,19.1KOHM,0.1%,1/16W,0402",Yageo Corp,9818.000,2415,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.7.29
RT0402BRD0719K1L,"RES,SMD,19.1KOHM,0.1%,1/16W,0402",Yageo Corp,10000.000,2343,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.7.29
RT0402BRD071K07L,RES SMD 1.07KOHM 0.1% 1/16W 0402,Panasonic,10000.000,2343,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.10.11
RT0402BRD071K15L,"RES,SMD,1.15K,0.1%,1/16W,0402,ROHS",Yageo Corp,9071.000,2412,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.2.12
RT0402BRD071K33L,RES SMD 1.33KOHM 0.1% 1/16W 0402,Panasonic,10000.000,2315,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.3.19
RT0402BRD071KL,RES SMD 1.00KOHM 0.1% 1/16W 0402,Yageo Corp,9558.000,2409,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.3.7
RT0402BRD0724K3L,"RES,SMD,24.3KOHM,0.1%,1/16W,0402",Panasonic,9818.000,2232,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.8.22
RT0402BRD07267RL,RES SMD 267 OHM 0.1% 1/16W 0402,Panasonic,10000.000,2349,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.8.2
RT0402BRD07280RL,RES SMD 280 OHM 0.1% 1/16W 0402,Yageo Corp,10000.000,2306,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.13.11
RT0402BRD0730K1L,"RES,SMD,30.1KOHM,0.1%,1/16W,0402",Panasonic,9786.000,2232,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.7.5
RT0402BRD0734K8L,"RES,SMD,34.8KOHM,0.1%,1/16W,0402",Panasonic,10000.000,2421,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.12.12
RT0402BRD07365RL,RES SMD 365 OHM 0.1% 1/16W 0402,Yageo Corp,10000.000,2340,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.1.30
RT0402BRD073K57L,"RES,SMD,3.57K,0.1%,1/16W,0402,ROHS",Yageo Corp,9122.000,2322,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.9.29
RT0402BRD0741K2L,"RES,SMD,41.2KOHM,0.1%,1/16W,0402",Panasonic,9818.000,2339,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.2.35
RT0402BRD0746K4L,"RES,SMD,46.4KOHM,0.1%,1/16W,0402",Panasonic,10000.000,2435,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.13.12
RT0402BRD07499RL,RES SMD 499 OHM 0.1% 1/16W 0402,Panasonic,9910.000,2338,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.3.3
RT0402BRD075K9L,"RES,SMD,5.9K,0.1%,1/16W,0402,ROHS",Panasonic,9818.000,2232,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.8.23
RT0402BRD0760K4L,"RES,SMD,60.4KOHM,0.1%,1/16W,0402",Panasonic,9818.000,2344,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.10.1
RT0402BRD07681RL,RES SMD 681 OHM 0.1% 1/16W 0402,Yageo Corp,10000.000,2320,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.13.4
RT0402BRD07806RL,RES SMD 806 OHM 0.1% 1/16W 0402,Panasonic,10000.000,2343,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.12.23
RT0402BRD07820RL,RES SMD 820 OHM 0.1% 1/16W 0402,Yageo Corp,10000.000,2427,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.2.15
RT0402BRD0790K9L,"RES,SMD,90.9KOHM,0.1%,1/16W,0402",Yageo Corp,9818.000,2343,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.10.14
RT0402BRE0750RL,"RES,SMD,50OHM,.1% TOL,1/16W,0402",Yageo Corp,9165.000,2414,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.3.20
RT0402BRE0750RL,"RES,SMD,50OHM,.1% TOL,1/16W,0402",Yageo Corp,55.000,,0.03711,USD,Astute Electronics Inc. LAM STL,QC INSPECT
RT0603BRD0710KL,RT0603BRD0710KL,KOA Speer Electronics Inc,8452.000,,0.00000,,Astute Electronics Inc. ATX Excess,G02C01
RT0603BRD0710KL,RT0603BRD0710KL,KOA Speer Electronics Inc,1548.000,,0.00000,,Astute Electronics Inc. ATX Excess,G02C01
RT0603BRD0720KL,RT0603BRD0720KL,Yageo Corp,9310.000,,0.00000,,Astute Electronics Inc. ATX Excess,G02C01
RT0603BRD074K32L,"RES,TNF,4.32kohm,0.1W,0603,75V",Yageo Corp,15000.000,,0.00000,,Astute Electronics Inc. ATX Excess,G02C01
RT0805BRD071K62L,"RES,SMD,0805,RG,MF,0.1%,1/10W,1.62K",Yageo Corp,5000.000,2151,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.3.35
RT0805BRD071K65L,"RES,SMD,0805,RG,MF,0.1%,1/10W,1.65K",Yageo Corp,5000.000,2209,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.4.11
RT0805BRD071K87L,"RES,SMD,0805,RG,MF,0.1%,1/10W,1.87K",Yageo Corp,9799.000,,0.00000,USD,Astute Electronics Inc. - LAM Consignment,QC INSPECT
RT0805BRD072K37L,"RES,SMD,0805,RG,MF,0.1%,1/10W,2.37K ROHS",Yageo Corp,9657.000,,0.00000,USD,Astute Electronics Inc. - LAM Consignment,QC INSPECT
RT0805BRD072K55L,(/) RES SMD 0805 RG MF 0.1% 1/,Yageo Corp,4938.000,,0.00000,USD,Astute Electronics Inc. - LAM Consignment,QC INSPECT
RT0805BRD072K74L,"RES,SMD,0805,RG,MF,0.1%,1/10W,2.74K ROHS",Susumu Co Ltd,5000.000,2149,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.4.16
RT0805BRD074K99L,"RES,SMD,0805,RG,MF,0.1%,1/10W,4.99K ROHS",Yageo Corp,5000.000,2332,0.00000,GBP,Astute Electronics Inc. LAM STL,LAM7.11.8
RT0805BRD075K36L,"RES,SMD,0805,RG,MF,0.1%,1/10W,5.36K",Susumu Co Ltd,5000.000,2149,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.5.5
RT0805FRE07100RL,"RES,SMD,0805,TF,100 OHM,1%,1/8W,ROHS",Stackpole Electronics Inc,10000.000,2303,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.4.31
RT22C2P103,"Resistor, Wirewound, 10K Ohm, 5�%, 50ppm",Bourns Inc,32.000,,0.00000,,Astute Electronics GEA Excess/Consignment,BTX-A01
RT26C2W102,"Trimmer Resistors - Through Hole 1K 1/4""",Bourns Inc,72.000,0518,0.00000,,Astute Electronics GEA Excess/Consignment,G01A03
RTE24024F,General Purpose Relays DPDT 8A 24VDC,TE Connectivity Ltd,60.000,2336,0.00000,USD,Astute Electronics Inc. LAM STL,LAMTB.3.8
RTL8367N-VB-CG,NETWORK INTERFACE,Realtek,3360.000,,1.14000,USD,Astute Electronics Inc,QC INSPECT
RUEF185,(CE/) FUSE POLYSWITCH RESETTAB,Littelfuse Inc,4874.000,,0.00000,USD,Astute Electronics Inc. - LAM Consignment,QC INSPECT
RUEF400,"PTC,RUE SERIES 4.00A,ROHS","Littelfuse, Inc.",412.000,2245,0.24500,USD,Astute Electronics Inc. LAM 3PL,LAMBLK.4.10
RUEF500,"PTC,RUE SERIES 5.00A,ROHS","Littelfuse, Inc.",46.000,2338,0.29500,USD,Astute Electronics Inc. LAM 3PL,LAMBLK.3.4
RUEF800,"FUSE,PTC,RUEF, 8.0A ROHS","Littelfuse, Inc.",242.000,2250,0.00000,USD,Astute Electronics Inc. LAM STL,LAMBLK.9.15
RUEF900,"FUSE,PTC,RUEF, 9.0A ROHS","Littelfuse, Inc.",194.000,11/30/23,0.42000,USD,Astute Electronics Inc. LAM 3PL,LAMBLK.7.8
RV6LAYSA253A,RES ROTARY POT RHEOSTAT 25K OHM 1/2W +/-,Not Known Yet,228.000,,0.00000,,Astute Electronics GEA Excess/Consignment,G05E03
RWR74S1R00FRB12,resistor,Vishay,97.000,,0.00000,,Astute Electronics GEA Excess/Consignment,F01E02
RWR80S1001FRS70,RES 1K OHM 2W 1% WW AXIAL,Vishay Dale,62.000,1513,0.00000,,Astute Electronics GEA Excess/Consignment,G02E02
RWR80S1001FRS70,RES 1K OHM 2W 1% WW AXIAL,Vishay Dale,583.000,1935,0.00000,,Astute Electronics GEA Excess/Consignment,G03A01
RWR80S1R82FRB12,RES 1.82 OHM 2W 1% WW AXIAL,Vishay Dale,300.000,,0.00000,USD,Astute Electronics Inc. ATX Excess,G07D04
RWR80S20R5FRS70,RES 20.5 OHM 2W 1% WW AXIAL,Vishay Dale,323.000,,0.00000,,Astute Electronics GEA Excess/Consignment,G03A01
RWR80S3011FR,WIREWOUND RESISTOR,Vishay Semiconductors,40.000,1345,0.00000,,Astute Electronics GEA Excess/Consignment,INVQRY
RWR80S3650FPS73,RES 365 OHM 2W 1% WW AXIAL,Vishay Dale,185.000,2005,0.00000,,Astute Electronics GEA Excess/Consignment,G03B01
RWR80S49R9FR,RESISTOR 49.9 OHM 2W 1% WIREWOUND,Vishay Semiconductors,191.000,1251,0.00000,,Astute Electronics GEA Excess/Consignment,G08E02
RWR80S5110FRS70,RES 511 OHM 2W 1% WW AXIAL,Vishay Dale,613.000,1518,0.00000,,Astute Electronics GEA Excess/Consignment,G02B02
RWR80S51R1FRS70,Res Wirewound 51.1 Ohm 1% 2W �20ppm/�C 0,Vishay Dale,716.000,1515,0.00000,,Astute Electronics GEA Excess/Consignment,G02B02
RWR80S9090FSS70,Res Wirewound 909 Ohm 1% 2W �20ppm/�C 0.,Vishay Dale,803.000,1515,0.00000,,Astute Electronics GEA Excess/Consignment,G02B03
RWR80SR487FRS70,Res Wirewound 0.487 Ohm 1% 2W �650ppm/�C,Vishay Dale,906.000,1517,0.00000,,Astute Electronics GEA Excess/Consignment,G02B03
RWR80SR619FRS70,RES 0.619 OHM 2W 1% WW AXIAL,Vishay Dale,907.000,1516,0.00000,,Astute Electronics GEA Excess/Consignment,G02B03
RWR81S10R2FRB12,"RES,10.2,WW,AX,1%,1W,NP",Vishay Dale,80.000,,0.00000,,Astute Electronics GEA Excess/Consignment,F02E03
RWR81S10R5FRB12,resistor,Vishay,80.000,,0.00000,,Astute Electronics GEA Excess/Consignment,F02E03
RWR81S15R0FR,"RESISTOR,FIXED,FILM",Vishay Semiconductors,679.000,1138,0.00000,,Astute Electronics GEA Excess/Consignment,G05D01
RWR81S19R6FRS70,RES 19.6 OHM 1W 1% WW AXIAL,Vishay Dale,902.000,1517,0.00000,,Astute Electronics GEA Excess/Consignment,G02E01
RWR81S2260FRS70,RES 226 OHM 1W 1% WW AXIAL,Vishay Dale,145.000,1519,0.00000,,Astute Electronics GEA Excess/Consignment,G03A02
RWR81S2R00FR,Res Wirewound 1 Ohm 1% 1W �400ppm/�C 0.0,Vishay Semiconductors,973.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G06D02
RWR81S2R21FPB12,RES 2.21 OHM 1W 1% WW AXIAL,Vishay Dale,75.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G02D03
RWR81S2R74FRS70,RES 2.74 OHM 1W 1% WW AXIAL,Vishay Dale,717.000,1517,0.00000,,Astute Electronics GEA Excess/Consignment,G02B01
RWR81S31R6FRS70,RES 31.6 OHM 1W 1% WW AXIAL,Vishay Dale,909.000,1517,0.00000,,Astute Electronics GEA Excess/Consignment,G02B02
RWR81S3320FS,Res Wirewound 332 Ohm 1% 1W �20ppm/�C 0.,Dale,81.000,"1118, 1417",0.00000,,Astute Electronics GEA Excess/Consignment,G04D03
RWR81S38R3FRS70,RES 38.3 OHM 1W 1% WW AXIAL,Vishay Dale,423.000,1517,0.00000,,Astute Electronics GEA Excess/Consignment,G03A01
RWR81S3R16FRS70,RES 3.16 OHM 1W 1% WW AXIAL,Vishay Dale,906.000,1517,0.00000,,Astute Electronics GEA Excess/Consignment,G02B03
RWR81S4750FRB12,RES 475 OHM 1W 1% WW AXIAL,Vishay Dale,102.000,2015,0.00000,,Astute Electronics GEA Excess/Consignment,G04C03
RWR81S4750FRB12,RES 475 OHM 1W 1% WW AXIAL,Vishay Dale,81.000,2015,0.00000,,Astute Electronics GEA Excess/Consignment,G04C03
RWR81S49R9FR,Through-hole resistor,Vishay Semiconductors,287.000,1045,0.00000,,Astute Electronics GEA Excess/Consignment,G08B03
RWR81S4R02FR,"Resistor, metal Alloy, 475Ohms, 1+/-% To",Vishay Semiconductors,964.000,1116,0.00000,,Astute Electronics GEA Excess/Consignment,G07E02
RWR81S4R32FSB12,resistor,Vishay,80.000,,0.00000,,Astute Electronics GEA Excess/Consignment,F02E01
RWR81S4R53FRB12,Resistor,Vishay,80.000,,0.00000,,Astute Electronics GEA Excess/Consignment,F02E01
RWR81S4R64FRS70,Res Wirewound 4.64 Ohm 1% 1W �50ppm/�C 0,Vishay Dale,961.000,1517,0.00000,,Astute Electronics GEA Excess/Consignment,G03B01
RWR81S51R1FRS70,RES 51.1 OHM 1W 1% WW AXIAL,Vishay Semiconductors,403.000,,0.00000,,Astute Electronics GEA Excess/Consignment,G03B01
RWR81S5R11FP,"RESISTOR,FIXED,FILM",Vishay Semiconductors,124.000,1125,0.00000,,Astute Electronics GEA Excess/Consignment,G05D04
RWR81S5R23FRB12,Resistor,Vishay,80.000,,0.00000,,Astute Electronics GEA Excess/Consignment,F02E01
RWR81S5R36FRB12,Resistor,Vishay,80.000,,0.00000,,Astute Electronics GEA Excess/Consignment,F02A02
RWR81S5R36FRS70,RES 5.36 OHM 1W 1% WW AXIAL,Vishay Dale,905.000,1517,0.00000,,Astute Electronics GEA Excess/Consignment,G02B01
RWR81S60R4FRS73,Res Wirewound 60.4 Ohm 1% 1W �20ppm/�C 0,Vishay Semiconductors,573.000,1152,0.00000,,Astute Electronics GEA Excess/Consignment,G06B02
RWR81S6R34FRB12,Resistor,TT Electronics Plc,80.000,,0.00000,,Astute Electronics GEA Excess/Consignment,F01E02
RWR81S6R49FSB12,Resistor,Vishay,80.000,,0.00000,,Astute Electronics GEA Excess/Consignment,F02E01
RWR81S82R5FPS70,RES 82.5 OHM 1W 1% WW AXIAL,Vishay Dale,667.000,2029,0.00000,,Astute Electronics GEA Excess/Consignment,G02B03
RWR81S93R1FRS70,RES 93.1 OHM 1W 1% WW AXIAL,Vishay Dale,904.000,1517,0.00000,,Astute Electronics GEA Excess/Consignment,G02B02
RWR81SR127FR,Resistor,TT Electronics Plc,475.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G07E04
RWR81SR169FR,"RESISTOR,FIXED,FILM",Vishay Semiconductors,226.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G08B03
RWR81SR221FP,RESISTOR,Vishay Semiconductors,95.000,1228,0.00000,,Astute Electronics GEA Excess/Consignment,G05B01
RWR81SR226FR,Resistor,Vishay Semiconductors,368.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G06D04
RWR81SR301FP,RES TH Wirewound 0.301 OHM 1W �1% Axial,Not Known Yet,147.000,,0.00000,,Astute Electronics GEA Excess/Consignment,G08E03
RWR81SR332FSS70,RES 0.332 OHM 1W 1% WW AXIAL,Vishay Dale,1000.000,2101,0.00000,,Astute Electronics GEA Excess/Consignment,G02B03
RWR81SR332FSS70,RES 0.332 OHM 1W 1% WW AXIAL,Vishay Dale,70.000,1516,0.00000,,Astute Electronics GEA Excess/Consignment,G02B02
RWR81SR383FR,Resistor,Vishay Semiconductors,432.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G07E02
RWR81SR511FR,Resistor,Vishay Semiconductors,360.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G06D04
RWR81SR866FRS70,RES 0.866 OHM 1W 1% WW AXIA,Vishay Dale,733.000,2028,0.00000,,Astute Electronics GEA Excess/Consignment,G02B03
RWR81SR866FRS73,RES 0.866 OHM 1W 1% WW AXIAL,Vishay Semiconductors,336.000,1319,0.00000,,Astute Electronics GEA Excess/Consignment,G05E01
RWR84S1960FRS73,RES 196 OHM 7W 1% WW AXIAL,Vishay Dale,399.000,1516,0.00000,,Astute Electronics GEA Excess/Consignment,G03A01
RWR89N33R2FR,Resistor,Vishay Semiconductors,791.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G07E01
RWR89S1001FPS70,RES 1K OHM 3W 1% WW AXIAL,Vishay Dale,771.000,2045,0.00000,,Astute Electronics GEA Excess/Consignment,G03A01
RWR89S10R0FRB12,RES 10 OHM 3W 1% WW AXIAL,Vishay Semiconductors,63.000,1233,0.00000,,Astute Electronics GEA Excess/Consignment,G08B03
RWR89S1211FRB12,RES 1.21K OHM 3W 1% WW AXIAL,Vishay Dale,100.000,2037,0.00000,,Astute Electronics GEA Excess/Consignment,G05D01
RWR89S1271FPB12,RES 1.27K OHM 3W 1% WW AXIAL,Vishay Semiconductors,735.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G08A02
RWR89S2000FSB12,RES 200 OHM 3W 1% WW AXIAL,Vishay Dale,55.000,1919,0.00000,,Astute Electronics GEA Excess/Consignment,G05D01
RWR89S5R11FRS70,RES 5.11 OHM 3W 1% WW AXIAL,Vishay Dale,799.000,2111,0.00000,,Astute Electronics GEA Excess/Consignment,G03A03
RWR89S6810FR,Resistor,Vishay Semiconductors,1682.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G07A03
RWR89S6810FRS70,RES 681 OHM 3W 1% WW AXIAL,Vishay Dale,928.000,2110,0.00000,,Astute Electronics GEA Excess/Consignment,G02A03
RWR89SR249FR,"Resistor,Metal Alloy,0.249Ohms,1+/-% Tol",Vishay Semiconductors,425.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G07A03
RXEF040,"FUSE,0.4A, RSTBL, 72V","Littelfuse, Inc.",100.000,2415,0.00000,USD,Astute Electronics Inc. LAM STL,LAMBLK.3.8
RXEF185,"PTC,RXE SERIES 1.85A,ROHS","Littelfuse, Inc.",1440.000,,0.00000,USD,Astute Electronics Inc. LAM STL,LAMBLKB.3.2
RXEF300,"PTC,RXE SERIES 3.00A,ROHS",Littelfuse UK Ltd,250.000,2225,0.00000,USD,Astute Electronics Inc. LAM STL,LAMBLK.3.1
RXEF375,"PTC,RXE SERIES 3.75A,ROHS","Littelfuse, Inc.",232.000,2339,0.00000,USD,Astute Electronics Inc. LAM STL,LAMBLK.4.14
S1204CBI20,"MICROCIRCUIT, STS-12/STM-4 DS3",AMCC,1.000,,0.00000,,Astute Electronics Inc. ATX Excess,INVQRY
S1621-46,"TERM,SMD,JUMPER",Harwin Plc,1000.000,Inconclusive,0.00000,USD,Astute Electronics Inc. LAM STL,LAMBLK.6.2
S1751-46,"TEST POINT PCB,SURFACE MT BRASS PURE TIN",Harwin Plc,250.000,2514,0.11870,USD,Astute Electronics Inc. LAM 3PL,LAMBLK.14.3
S1751-46,"TEST POINT PCB,SURFACE MT BRASS PURE TIN",Harwin Plc,40.000,2325,0.00000,USD,Astute Electronics Inc. LAM STL,LAMBLK.14.3
S25FL064P0XMFI001,"MEMORY, FLASH, 64MB, 3V, SPI, 16SOIC",Spansion,220.000,1210,1.10000,USD,Astute Electronics Inc,HK-F02
S25FL064P0XMFI001,"MEMORY, FLASH, 64MB, 3V, SPI, 16SOIC",Spansion,153.000,1210,1.10000,USD,Astute Electronics Inc,HK-F02
S25FL128SAGMFI003,IC FLASH 128MBIT SPI/QUAD 16SOIC,Infineon,2900.000,,2.02500,USD,Astute Electronics Inc,QC INSPECT
S25FL512SAGBHBA10,"IC,SMD,NOR FLASH,SPI,512MB,133MHZ,BGA-24",Infineon Technologies,199.000,,0.00000,USD,Astute Electronics Inc. LAM STL,LAMTY.11.7
S2761-46R,"TEST PT,SMD,VERT,3.5A,BRS,1.6X0.8X1.15IN",Harwin Plc,3000.000,2323,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.4.3
S29AL016J70TFI023,"1M X 16 FLASH 3V PROM, 70 ns, PDSO48",Cypress Semiconductor Corp,50.000,2019,0.00000,,Astute Electronics TAX Excess/Consignment,G04E03
S29PL064J70BFI120,"Flash, 4MX16, 70ns, PBGA48",Cypress Semiconductor Corp,8.000,,0.00000,USD,Astute Electronics Inc. ATX Excess,G04E01
S29PL064J70BFI120,"Flash, 4MX16, 70ns, PBGA48",Cypress Semiconductor Corp,3.000,,0.00000,USD,Astute Electronics Inc. ATX Excess,G04E01
S3055PB,REEL SERVICE,Applied Micro Circuits Corp,95.000,,0.00000,,Astute Electronics Inc. ATX Excess,G02D02
S36SE12002PRFZ,(CE/) PS MODULE DC/DC 1X1 12V,Delta,1189.000,,0.00000,USD,Astute Electronics Inc. - LAM Consignment,QC INSPECT
S444GAS,"DIODE,CENTER-TA",Sensitron Semiconductor,77.000,,0.00000,,Astute Electronics GEA Excess/Consignment,G07A01
S4B-XH-A-1(LF)(SN),"CONN,HDR,SHRD,SIDEENTRY,4P,WHT,2.5MM,TH","J.S.T. MFG. CO.,LTD.",500.000,2309,0.00000,USD,Astute Electronics Inc. LAM STL,LAMBLK.4.13
S505H-1-R,"FUSE,CRTG,1A,600VAC/400DC,5X20MM","Littelfuse, Inc.",199.000,Inconclusive,0.00000,GBP,Astute Electronics Inc. LAM STL,LAMBLK.13.5
S505H-4-R,"FUSE,CRTG,4A,600VAC/400DC,5X20MM",Eaton,200.000,Inconclusive,0.00000,GBP,Astute Electronics Inc. LAM STL,LAMBLK.13.7
S8121-46R,"SMT CABLE CLIP,1.5-2MM DIA",Harwin Plc,1289.000,Inconclusive,0.00000,USD,Astute Electronics Inc. LAM STL,LAM13.1.18
S-812C33AMC-C2NT2G,"ROHS IC, LDO Voltage Regu",Seiko,1940.000,N/A,0.00000,,Astute Electronics SPA Excess/Consignment,G06E01
S98FL256SDSMFBG03,NOR Flash NOR,Cypress Semiconductor Corp,1061.000,,0.00000,USD,Astute Electronics Inc. ATX Excess,G07B02
SA102A270JAA,CAP CER 27PF 200V NP0 AXIAL,Kyocera Connector Products Corp,3899.000,,0.00000,USD,Astute Electronics Inc. ATX Excess,G08B01
SA3347/1,IC  3.3V AND 2.5V PLL CLOCK GE,Bulgin Components Plc,1860.000,,0.00000,,Astute Electronics Inc. ATX Excess,G07A02
SAD15M/F,Space Connector-Saver,Positronic,10.000,1826,0.00000,,Astute Electronics Inc. ATX Excess,G07E02
SAD25M/F,Space Connector-Saver,Positronic,10.000,1826,0.00000,,Astute Electronics Inc. ATX Excess,G07D04
SAD37M/F,Space Connector-Saver,Positronic,10.000,1826,0.00000,,Astute Electronics Inc. ATX Excess,G07A01
SAD50M/F,Space Connector-Saver,Positronic,10.000,1826,0.00000,,Astute Electronics Inc. ATX Excess,A01F01
SADD104M/F,Space Connector-Saver,Positronic,10.000,1826,0.00000,,Astute Electronics Inc. ATX Excess,G06E04
SADD26M/F,Space Connector-Saver,Positronic,10.000,1826,0.00000,,Astute Electronics Inc. ATX Excess,G07C02
SADD78M/F,Space Connector-Saver,Positronic,10.000,1827,0.00000,,Astute Electronics Inc. ATX Excess,G07C02
SAS7466-6,DRIVE NIPPON DENSO 028300-5830,Sas,7.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G07A02
SB82371SB,MICROCIRCUIT,Intel Corp,55.000,,2.50000,USD,Astute Electronics Inc.,STOCK
SBC846BLT1G,TRANS NPN 65V 0.1A SOT23-3,On Semiconductor,222000.000,,0.29000,USD,Astute Electronics Inc.,F05C03
SBC846BLT1G,TRANS NPN 65V 0.1A SOT23-3,On Semiconductor,258000.000,,0.01200,USD,Astute Electronics Inc.,F05D02
SBC846BLT1G,TRANS NPN 65V 0.1A SOT23-3,On Semiconductor,36000.000,,0.03370,USD,Astute Electronics Inc.,SLS03
SBC846BLT3G,TRANS NPN 65V 0.1A SOT23-3,On Semiconductor,60000.000,,0.01630,USD,Astute Electronics Inc.,F05B01
SBR5E45P5-7,Diode Super Barrier Rectifier 45V 5A 3-P,Diodes Inc,4500.000,2424,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.13.7
SBRD10200TR,"DIO,SMD,SCHOTTKY,200V,10A,TO-252-3",Smc,2500.000,23402,0.00000,USD,Astute Electronics Inc. LAM STL,LAM13.5.11
SC18IS600IPW/S8HP,IC I2C CONTROLLER SPI 16TSSOP,NXP Semiconductors,580.000,1324,14.90000,USD,Astute Electronics Inc,HK-E02
SC22160500-14-025P2,"SCREW, SOCKET HEAD, M16 X 2 X 50",Generic,25.000,,0.00000,USD,Astute Electronics Inc.,F04B02
SCC4439M1-B,"CORE, ELECTROMAGNET - INPUT",MK Magnetics,11.000,,718.00000,USD,Astute Electronics Inc.,DSQR
SDA203-1,SEMI-CONDUCTOR,Solid State Devices Inc,5.000,,0.00000,,Astute Electronics SPA Excess/Consignment,OSQ
SDCFJ-256-388,"FLASH CARD, 512M-BYTE, 3.3V/5V, COMPACT",Sandisk,34.000,,0.00000,,Astute Electronics Inc. ATX Excess,G07C01
SDD-H26H26-2-95-FN,"CONN,HD DSUB,DP R/A,26P/26P,F/F,ROHS",E-Tec Interconnect (UK) Ltd,2984.000,,0.00000,GBP,Astute Electronics Inc. LAM STL,LAMSHELF.7.1
SDIN5C2-16G-L,RG82870P2SL6SU,Sandisk,280.000,,0.00000,,Astute Electronics Inc. ATX Excess,G02D02
